Cell_line,GENE,normZ,p-value,FDR,Treatment
HeLA,EXOC8,1.2,0.885,0.991,VE821
HeLA,EXOG,-0.56,0.289,1.05,VE821
HeLA,EXOSC1,-0.38,0.352,1.04,VE821
HeLA,EXOSC10,0.88,0.81,0.995,VE821
HeLA,EXOSC2,-0.66,0.255,1.05,VE821
HeLA,EXOSC3,-1.43,0.0759,0.985,VE821
HeLA,EXOSC4,0.29,0.615,1.01,VE821
HeLA,EXOSC5,-1.82,0.0342,0.829,VE821
HeLA,EXOSC7,-1.22,0.11,1,VE821
HeLA,EXOSC8,-1.57,0.0577,0.922,VE821
HeLA,EXOSC9,-0.95,0.17,1.03,VE821
HeLA,EXPH5,0.77,0.778,0.998,VE821
HeLA,EXT1,0.85,0.801,0.996,VE821
HeLA,EXT2,-0.13,0.447,1.03,VE821
HeLA,EXTL1,0.05,0.519,1.02,VE821
HeLA,EXTL2,-0.53,0.296,1.05,VE821
HeLA,EXTL3,0.43,0.666,1.01,VE821
HeLA,EYA1,-0.97,0.167,1.03,VE821
HeLA,EYA2,1.22,0.889,0.992,VE821
HeLA,EYA3,0.82,0.795,0.997,VE821
HeLA,EYA4,1.9,0.972,0.995,VE821
HeLA,EYS,1.47,0.929,0.994,VE821
HeLA,EZH1,0.75,0.774,0.997,VE821
HeLA,EZH2,-0.65,0.256,1.05,VE821
HeLA,EZR,0.62,0.732,1,VE821
HeLA,F10,-0.17,0.432,1.03,VE821
HeLA,F11,-0.66,0.256,1.05,VE821
HeLA,F11R,-0.4,0.345,1.04,VE821
HeLA,F12,-0.52,0.3,1.05,VE821
HeLA,F13A1,-0.65,0.256,1.05,VE821
HeLA,F13B,0.79,0.785,0.997,VE821
HeLA,F2,0.62,0.732,1,VE821
HeLA,F2R,-0.77,0.222,1.04,VE821
HeLA,F2RL1,0.29,0.613,1.01,VE821
HeLA,F2RL2,1.07,0.859,0.992,VE821
HeLA,F2RL3,-1.63,0.0516,0.911,VE821
HeLA,F3,-0.27,0.394,1.04,VE821
HeLA,F5,-0.39,0.347,1.04,VE821
HeLA,F7,0.84,0.8,0.996,VE821
HeLA,F8,-0.21,0.418,1.04,VE821
HeLA,F9,0.22,0.588,1.02,VE821
HeLA,FA2H,-0.3,0.383,1.04,VE821
HeLA,FAAH,0.28,0.609,1.01,VE821
HeLA,FAAH2,0.03,0.511,1.02,VE821
HeLA,FABP1,-1.36,0.0862,0.981,VE821
HeLA,FABP12,1.85,0.968,0.995,VE821
HeLA,FABP6,0.59,0.722,1,VE821
HeLA,FABP7,-1.19,0.117,1.01,VE821
HeLA,FABP9,-0.01,0.496,1.02,VE821
HeLA,FADD,0.95,0.829,0.994,VE821
HeLA,FADS1,-0.06,0.475,1.03,VE821
HeLA,FADS2,-0.36,0.36,1.04,VE821
HeLA,FADS3,-0.61,0.271,1.05,VE821
HeLA,FADS6,0.47,0.682,1.01,VE821
HeLA,FAF1,1.22,0.889,0.991,VE821
HeLA,FAF2,-0.3,0.382,1.04,VE821
HeLA,FAH,0.54,0.704,1,VE821
HeLA,FAHD1,0.88,0.811,0.996,VE821
HeLA,FAIM,0.42,0.663,1.01,VE821
HeLA,FAIM2,2,0.977,0.995,VE821
HeLA,FAIM3,-1.25,0.105,0.999,VE821
HeLA,FAM101A,-0.01,0.497,1.02,VE821
HeLA,FAM102A,0.98,0.838,0.993,VE821
HeLA,FAM102B,-0.68,0.247,1.05,VE821
HeLA,FAM104A,0.83,0.797,0.997,VE821
HeLA,FAM105A,0.1,0.54,1.02,VE821
HeLA,FAM105B,0.49,0.687,1.01,VE821
HeLA,FAM107A,0.01,0.505,1.02,VE821
HeLA,FAM107B,0.08,0.53,1.02,VE821
HeLA,FAM109A,-0.21,0.416,1.04,VE821
HeLA,FAM109B,0.29,0.615,1.01,VE821
HeLA,FAM110A,-0.42,0.338,1.05,VE821
HeLA,FAM110B,2.12,0.983,0.996,VE821
HeLA,FAM110C,-0.82,0.205,1.03,VE821
HeLA,FAM110D,1.17,0.879,0.992,VE821
HeLA,FAM111A,0.27,0.607,1.01,VE821
HeLA,FAM111B,-0.16,0.437,1.03,VE821
HeLA,FAM114A1,0.11,0.544,1.02,VE821
HeLA,FAM114A2,0.28,0.61,1.01,VE821
HeLA,FAM115A,-1.39,0.0827,0.974,VE821
HeLA,FAM117A,0.18,0.571,1.02,VE821
HeLA,FAM117B,0.71,0.762,0.999,VE821
HeLA,FAM118A,1.65,0.95,0.995,VE821
HeLA,FAM118B,-0.28,0.389,1.04,VE821
HeLA,FAM120A,-2.36,0.0092,0.665,VE821
HeLA,FAM120AOS,-0.1,0.459,1.03,VE821
HeLA,FAM120B,-1.21,0.113,1.01,VE821
HeLA,FAM120C,0.82,0.795,0.997,VE821
HeLA,FAM122A,-2.89,0.00192,0.542,VE821
HeLA,FAM122B,-0.8,0.211,1.04,VE821
HeLA,FAM122C,-0.98,0.164,1.03,VE821
HeLA,FAM124A,1.75,0.96,0.995,VE821
HeLA,FAM124B,-0.35,0.361,1.04,VE821
HeLA,FAM126A,0.95,0.829,0.994,VE821
HeLA,FAM126B,0.69,0.755,0.999,VE821
HeLA,FAM127A,0.06,0.524,1.02,VE821
HeLA,FAM129A,-0.66,0.254,1.05,VE821
HeLA,FAM129B,-0.76,0.223,1.04,VE821
HeLA,FAM129C,-0.02,0.491,1.02,VE821
HeLA,FAM131A,-1.08,0.14,1.03,VE821
HeLA,FAM131B,0.09,0.536,1.02,VE821
HeLA,FAM131C,-0.08,0.469,1.03,VE821
HeLA,FAM132A,-0.51,0.304,1.05,VE821
HeLA,FAM132B,-0.46,0.324,1.05,VE821
HeLA,FAM133A,-0.61,0.272,1.05,VE821
HeLA,FAM134A,1.94,0.974,0.995,VE821
HeLA,FAM134B,0.16,0.564,1.02,VE821
HeLA,FAM134C,-0.62,0.266,1.04,VE821
HeLA,FAM135A,-0.41,0.341,1.04,VE821
HeLA,FAM135B,-0.5,0.309,1.05,VE821
HeLA,FAM136A,0.39,0.653,1.01,VE821
HeLA,FAM13A,0.86,0.805,0.995,VE821
HeLA,FAM13B,-0.39,0.348,1.04,VE821
HeLA,FAM13C,-0.02,0.491,1.02,VE821
HeLA,FAM149A,-0.79,0.216,1.04,VE821
HeLA,FAM149B1,-0.08,0.469,1.03,VE821
HeLA,FAM150A,0.92,0.822,0.994,VE821
HeLA,FAM151A,0.82,0.793,0.997,VE821
HeLA,FAM151B,-1.29,0.0982,0.997,VE821
HeLA,FAM154A,-0.13,0.448,1.03,VE821
HeLA,FAM155A,-0.04,0.484,1.03,VE821
HeLA,FAM155B,0.39,0.651,1.01,VE821
HeLA,FAM159A,0.86,0.804,0.995,VE821
HeLA,FAM159B,0.08,0.531,1.02,VE821
HeLA,FAM160A1,-0.5,0.309,1.05,VE821
HeLA,FAM160A2,0.14,0.555,1.02,VE821
HeLA,FAM160B1,-0.82,0.207,1.04,VE821
HeLA,FAM160B2,-1.01,0.155,1.03,VE821
HeLA,FAM161A,0.03,0.513,1.02,VE821
HeLA,FAM161B,0.48,0.686,1.01,VE821
HeLA,FAM162A,1.01,0.844,0.992,VE821
HeLA,FAM162B,-0.84,0.2,1.03,VE821
HeLA,FAM163A,-0.57,0.285,1.05,VE821
HeLA,FAM163B,-2.23,0.0129,0.707,VE821
HeLA,FAM166A,-0.54,0.295,1.05,VE821
HeLA,FAM166B,-0.21,0.417,1.04,VE821
HeLA,FAM167A,0.61,0.729,1,VE821
HeLA,FAM167B,0.71,0.76,0.999,VE821
HeLA,FAM168A,1.26,0.896,0.991,VE821
HeLA,FAM168B,-0.8,0.213,1.04,VE821
HeLA,FAM169A,0.12,0.548,1.02,VE821
HeLA,FAM169B,0.7,0.758,0.998,VE821
HeLA,FAM170A,-0.05,0.481,1.03,VE821
HeLA,FAM170B,-1.17,0.12,1.01,VE821
HeLA,FAM171A1,-0.05,0.481,1.03,VE821
HeLA,FAM171A2,-0.65,0.258,1.05,VE821
HeLA,FAM171B,1.17,0.879,0.991,VE821
HeLA,FAM172A,1.02,0.847,0.992,VE821
HeLA,FAM173A,0.7,0.757,0.999,VE821
HeLA,FAM173B,1.73,0.958,0.995,VE821
HeLA,FAM174A,0.93,0.824,0.994,VE821
HeLA,FAM174B,-0.98,0.165,1.03,VE821
HeLA,FAM175A,0.98,0.836,0.993,VE821
HeLA,FAM175B,-0.48,0.316,1.05,VE821
HeLA,FAM178A,1.12,0.868,0.991,VE821
HeLA,FAM178B,0.78,0.783,0.996,VE821
HeLA,FAM179A,-0.95,0.17,1.03,VE821
HeLA,FAM179B,-0.55,0.291,1.05,VE821
HeLA,FAM180A,0.03,0.512,1.02,VE821
HeLA,FAM180B,0.38,0.647,1.01,VE821
HeLA,FAM181A,1.07,0.859,0.992,VE821
HeLA,FAM181B,-1.87,0.0305,0.842,VE821
HeLA,FAM183A,1.81,0.965,0.994,VE821
HeLA,FAM183B,-0.08,0.466,1.03,VE821
HeLA,FAM184A,0.72,0.765,0.998,VE821
HeLA,FAM184B,1.59,0.945,0.996,VE821
HeLA,FAM186A,0.11,0.545,1.02,VE821
HeLA,FAM186B,2.53,0.994,0.999,VE821
HeLA,FAM187B,0.15,0.558,1.02,VE821
HeLA,FAM188A,0.89,0.814,0.995,VE821
HeLA,FAM188B,0.09,0.534,1.02,VE821
HeLA,FAM189A1,-0.64,0.261,1.05,VE821
HeLA,FAM189A2,0.35,0.635,1.01,VE821
HeLA,FAM189B,0.28,0.61,1.01,VE821
HeLA,FAM192A,1.13,0.871,0.992,VE821
HeLA,FAM193A,-1.77,0.0387,0.846,VE821
HeLA,FAM193B,0.72,0.766,0.998,VE821
HeLA,FAM194A,0.76,0.777,0.998,VE821
HeLA,FAM194B,0.77,0.778,0.998,VE821
HeLA,FAM195A,0.37,0.645,1.01,VE821
HeLA,FAM195B,0.15,0.559,1.02,VE821
HeLA,FAM196A,-0.77,0.221,1.04,VE821
HeLA,FAM196B,0.18,0.572,1.02,VE821
HeLA,FAM198A,-1.84,0.033,0.833,VE821
HeLA,FAM198B,1,0.842,0.993,VE821
HeLA,FAM199X,-0.82,0.205,1.03,VE821
HeLA,FAM19A1,-0.64,0.26,1.05,VE821
HeLA,FAM19A2,0.43,0.666,1.01,VE821
HeLA,FAM19A3,-0.18,0.427,1.03,VE821
HeLA,FAM19A4,0.83,0.797,0.997,VE821
HeLA,FAM19A5,-2,0.0227,0.795,VE821
HeLA,FAM205A,-0.22,0.414,1.04,VE821
HeLA,FAM206A,-0.36,0.36,1.04,VE821
HeLA,FAM208A,2.22,0.987,0.996,VE821
HeLA,FAM208B,1.51,0.934,0.994,VE821
HeLA,FAM20A,-1.25,0.105,0.999,VE821
HeLA,FAM20B,-0.23,0.408,1.04,VE821
HeLA,FAM20C,1.41,0.921,0.993,VE821
HeLA,FAM210A,0.3,0.619,1.01,VE821
HeLA,FAM211A,0.39,0.652,1.01,VE821
HeLA,FAM211B,-0.49,0.311,1.05,VE821
HeLA,FAM212A,-0.77,0.22,1.04,VE821
HeLA,FAM212B,-0.81,0.208,1.04,VE821
HeLA,FAM213A,-2.06,0.0199,0.765,VE821
HeLA,FAM213B,0.44,0.669,1.01,VE821
HeLA,FAM214A,-0.26,0.396,1.04,VE821
HeLA,FAM214B,-0.41,0.342,1.04,VE821
HeLA,FAM216A,0.42,0.663,1.01,VE821
HeLA,FAM216B,-0.28,0.392,1.04,VE821
HeLA,FAM217A,-1.59,0.0555,0.919,VE821
HeLA,FAM217B,0.34,0.632,1.01,VE821
HeLA,FAM218A,-0.17,0.433,1.03,VE821
HeLA,FAM219A,2.11,0.982,0.996,VE821
HeLA,FAM219B,0.61,0.73,1,VE821
HeLA,FAM221A,1.6,0.945,0.996,VE821
HeLA,FAM221B,2.69,0.996,0.999,VE821
HeLA,FAM222A,0.28,0.609,1.01,VE821
HeLA,FAM222B,-1.01,0.157,1.03,VE821
HeLA,FAM227A,-0.36,0.361,1.04,VE821
HeLA,FAM227B,-0.42,0.337,1.05,VE821
HeLA,FAM228A,-0.69,0.245,1.05,VE821
HeLA,FAM228B,1.53,0.937,0.995,VE821
HeLA,FAM229A,0.3,0.62,1.01,VE821
HeLA,FAM24A,-0.21,0.417,1.04,VE821
HeLA,FAM26D,1.22,0.889,0.992,VE821
HeLA,FAM26E,0.55,0.708,1,VE821
HeLA,FAM26F,-1.11,0.133,1.03,VE821
HeLA,FAM32A,0.84,0.8,0.996,VE821
HeLA,FAM3A,-1.03,0.152,1.03,VE821
HeLA,FAM3B,1.2,0.885,0.991,VE821
HeLA,FAM3D,-0.74,0.23,1.05,VE821
HeLA,FAM43A,-2.39,0.0084,0.641,VE821
HeLA,FAM43B,0.8,0.789,0.997,VE821
HeLA,FAM45A,2.18,0.985,0.996,VE821
HeLA,FAM46A,-1.04,0.148,1.04,VE821
HeLA,FAM46B,-0.44,0.33,1.05,VE821
HeLA,FAM46C,0.37,0.644,1.01,VE821
HeLA,FAM46D,-0.15,0.441,1.03,VE821
HeLA,FAM47A,0.66,0.746,0.999,VE821
HeLA,FAM47B,-0.19,0.424,1.03,VE821
HeLA,FAM47E,0.48,0.686,1.01,VE821
HeLA,FAM49A,0.65,0.743,0.999,VE821
HeLA,FAM49B,0.14,0.555,1.02,VE821
HeLA,FAM50A,-0.15,0.439,1.03,VE821
HeLA,FAM50B,1.99,0.977,0.995,VE821
HeLA,FAM53A,1.05,0.853,0.993,VE821
HeLA,FAM53B,-0.04,0.484,1.03,VE821
HeLA,FAM53C,-0.05,0.478,1.03,VE821
HeLA,FAM57A,0,0.5,1.02,VE821
HeLA,FAM57B,-0.74,0.229,1.05,VE821
HeLA,FAM63A,-0.87,0.192,1.04,VE821
HeLA,FAM63B,-1.18,0.118,1.01,VE821
HeLA,FAM64A,0.07,0.526,1.02,VE821
HeLA,FAM65A,-0.33,0.372,1.04,VE821
HeLA,FAM65B,0.51,0.696,1.01,VE821
HeLA,FAM65C,0.3,0.617,1.01,VE821
HeLA,FAM69A,0.95,0.829,0.994,VE821
HeLA,FAM69B,2.58,0.995,0.999,VE821
HeLA,FAM69C,0.45,0.672,1.01,VE821
HeLA,FAM71A,-0.24,0.404,1.04,VE821
HeLA,FAM71B,-0.59,0.278,1.05,VE821
HeLA,FAM71C,-0.65,0.257,1.05,VE821
HeLA,FAM71E1,0.2,0.579,1.02,VE821
HeLA,FAM71E2,0.2,0.58,1.02,VE821
HeLA,FAM71F1,0.51,0.696,1.01,VE821
HeLA,FAM71F2,0.46,0.678,1.01,VE821
HeLA,FAM73A,-1.03,0.152,1.03,VE821
HeLA,FAM73B,-1.08,0.14,1.03,VE821
HeLA,FAM76A,1.63,0.949,0.995,VE821
HeLA,FAM76B,0.79,0.785,0.997,VE821
HeLA,FAM78A,-1.33,0.0921,0.985,VE821
HeLA,FAM78B,-0.57,0.285,1.05,VE821
HeLA,FAM81A,-0.18,0.431,1.03,VE821
HeLA,FAM81B,-0.65,0.257,1.05,VE821
HeLA,FAM83A,-0.26,0.399,1.04,VE821
HeLA,FAM83B,-0.43,0.334,1.05,VE821
HeLA,FAM83C,0.2,0.578,1.02,VE821
HeLA,FAM83D,-2.11,0.0176,0.763,VE821
HeLA,FAM83E,-0.36,0.361,1.04,VE821
HeLA,FAM83F,0.29,0.613,1.01,VE821
HeLA,FAM83G,-1.35,0.0891,0.979,VE821
HeLA,FAM83H,-1.17,0.121,1.01,VE821
HeLA,FAM84A,-0.71,0.239,1.05,VE821
HeLA,FAM84B,-0.28,0.391,1.04,VE821
HeLA,FAM89A,1.22,0.889,0.992,VE821
HeLA,FAM89B,-1.82,0.0346,0.826,VE821
HeLA,FAM8A1,1.15,0.876,0.992,VE821
HeLA,FAM90A1,-2,0.023,0.789,VE821
HeLA,FAM96B,0.87,0.807,0.995,VE821
HeLA,FAM98A,-0.33,0.372,1.04,VE821
HeLA,FAM98B,1.14,0.874,0.992,VE821
HeLA,FAM98C,0.9,0.815,0.995,VE821
HeLA,FAM9A,-0.43,0.333,1.05,VE821
HeLA,FAM9B,-0.81,0.208,1.04,VE821
HeLA,FAM9C,-0.89,0.186,1.04,VE821
HeLA,FAN1,0.33,0.63,1.01,VE821
HeLA,FANCA,0.02,0.509,1.02,VE821
HeLA,FANCB,0.26,0.601,1.02,VE821
HeLA,FANCC,-2.88,0.002,0.547,VE821
HeLA,FANCD2,-0.88,0.188,1.04,VE821
HeLA,FANCD2OS,-1.04,1.49E-01,1.03E+00,VE821
HeLA,FANCE,-1.59,0.0561,0.921,VE821
HeLA,FANCF,-1.51,6.55E-02,0.943,VE821
HeLA,FANCG,0.2,5.78E-01,1.02,VE821
HeLA,FANCI,-0.3,0.383,1.04,VE821
HeLA,FANCL,-1.41,0.0786,0.977,VE821
HeLA,FANCM,1.41,0.921,0.994,VE821
HeLA,FAP,0.26,0.602,1.02,VE821
HeLA,FAR1,1,0.84,0.992,VE821
HeLA,FAR2,0.23,0.59,1.02,VE821
HeLA,FARP1,0.62,0.731,1,VE821
HeLA,FARP2,0.39,0.653,1.01,VE821
HeLA,FARS2,2.3,0.989,0.997,VE821
HeLA,FARSB,1.17,0.878,0.992,VE821
HeLA,FAS,-0.07,0.471,1.03,VE821
HeLA,FASLG,-0.25,0.4,1.04,VE821
HeLA,FASN,-0.17,0.434,1.03,VE821
HeLA,FASTK,-0.51,0.304,1.05,VE821
HeLA,FASTKD1,1.19,0.883,0.991,VE821
HeLA,FASTKD2,1.79,0.963,0.995,VE821
HeLA,FASTKD3,2.43,0.992,0.998,VE821
HeLA,FASTKD5,1.24,0.893,0.991,VE821
HeLA,FAT1,-2.1,0.0178,0.762,VE821
HeLA,FAT2,-1.21,0.114,1.01,VE821
HeLA,FAT3,-0.37,0.354,1.04,VE821
HeLA,FAT4,0.73,0.767,0.997,VE821
HeLA,FATE1,-1.44,0.0749,0.987,VE821
HeLA,FAU,0.19,0.576,1.02,VE821
HeLA,FAXC,0.21,0.584,1.02,VE821
HeLA,FAXDC2,0.56,0.712,1,VE821
HeLA,FBF1,-0.76,0.223,1.04,VE821
HeLA,FBLIM1,0.51,0.694,1.01,VE821
HeLA,FBLN1,-0.11,0.458,1.03,VE821
HeLA,FBLN2,-1.38,0.0838,0.978,VE821
HeLA,FBLN5,0.89,0.813,0.995,VE821
HeLA,FBLN7,0.55,0.71,1,VE821
HeLA,FBN1,-0.72,0.237,1.04,VE821
HeLA,FBN2,1.5,0.933,0.995,VE821
HeLA,FBN3,0.16,0.563,1.02,VE821
HeLA,FBP1,-1,0.158,1.03,VE821
HeLA,FBP2,-0.89,0.187,1.04,VE821
HeLA,FBRS,0.05,0.521,1.02,VE821
HeLA,FBRSL1,0.7,0.757,0.999,VE821
HeLA,FBXL12,0.09,0.537,1.02,VE821
HeLA,FBXL13,1.81,0.965,0.994,VE821
HeLA,FBXL14,0.67,0.75,0.999,VE821
HeLA,FBXL15,-0.39,0.347,1.04,VE821
HeLA,FBXL16,-1.7,0.0444,0.887,VE821
HeLA,FBXL17,1.85,0.968,0.995,VE821
HeLA,FBXL18,1.16,0.878,0.992,VE821
HeLA,FBXL19,0.39,0.653,1.01,VE821
HeLA,FBXL2,1.44,0.925,0.994,VE821
HeLA,FBXL20,0.48,0.684,1.01,VE821
HeLA,FBXL22,2.01,0.978,0.995,VE821
HeLA,FBXL3,-1.02,0.154,1.02,VE821
HeLA,FBXL4,-0.94,0.174,1.03,VE821
HeLA,FBXL5,-0.08,0.469,1.03,VE821
HeLA,FBXL6,-1.34,0.0903,0.98,VE821
HeLA,FBXL7,0.79,0.784,0.997,VE821
HeLA,FBXL8,-1.01,0.157,1.03,VE821
HeLA,FBXO10,-0.57,0.285,1.05,VE821
HeLA,FBXO11,0.04,0.515,1.02,VE821
HeLA,FBXO15,-0.39,0.347,1.04,VE821
HeLA,FBXO16,-1.91,0.0278,0.821,VE821
HeLA,FBXO17,-0.83,0.203,1.03,VE821
HeLA,FBXO18,0.29,0.615,1.01,VE821
HeLA,FBXO2,-0.39,0.347,1.04,VE821
HeLA,FBXO21,-1.1,0.136,1.03,VE821
HeLA,FBXO22,1.32,0.906,0.992,VE821
HeLA,FBXO24,1.9,0.971,0.995,VE821
HeLA,FBXO25,0.56,0.713,1,VE821
HeLA,FBXO27,2.23,0.987,0.996,VE821
HeLA,FBXO28,0.53,0.701,1,VE821
HeLA,FBXO3,-0.86,0.195,1.03,VE821
HeLA,FBXO30,-0.1,0.459,1.03,VE821
HeLA,FBXO31,1.02,0.845,0.992,VE821
HeLA,FBXO32,-0.21,0.417,1.04,VE821
HeLA,FBXO33,-0.12,0.454,1.03,VE821
HeLA,FBXO34,0.52,0.698,1,VE821
HeLA,FBXO36,0.25,0.599,1.02,VE821
HeLA,FBXO38,2.06,0.981,0.995,VE821
HeLA,FBXO39,-1.26,0.104,0.999,VE821
HeLA,FBXO4,0.07,0.527,1.02,VE821
HeLA,FBXO40,0.61,0.73,1,VE821
HeLA,FBXO41,-0.34,0.368,1.04,VE821
HeLA,FBXO42,-0.48,0.316,1.05,VE821
HeLA,FBXO43,-0.2,0.42,1.04,VE821
HeLA,FBXO44,0.91,0.818,0.995,VE821
HeLA,FBXO45,0.97,0.834,0.993,VE821
HeLA,FBXO46,-1.15,0.124,1.01,VE821
HeLA,FBXO47,-0.84,0.2,1.04,VE821
HeLA,FBXO5,-0.09,0.463,1.03,VE821
HeLA,FBXO6,-1.67,0.0479,0.897,VE821
HeLA,FBXO7,2.05,0.98,0.995,VE821
HeLA,FBXO8,0.35,0.636,1.01,VE821
HeLA,FBXO9,-1.01,0.157,1.03,VE821
HeLA,FBXW10,-1.81,0.0354,0.829,VE821
HeLA,FBXW11,1.21,0.888,0.992,VE821
HeLA,FBXW12,0.76,0.777,0.998,VE821
HeLA,FBXW2,-0.02,0.494,1.02,VE821
HeLA,FBXW4,-2.1,0.018,0.76,VE821
HeLA,FBXW5,0.94,0.827,0.993,VE821
HeLA,FBXW7,0.34,0.635,1.01,VE821
HeLA,FBXW8,-0.5,0.31,1.05,VE821
HeLA,FBXW9,0.22,0.589,1.02,VE821
HeLA,FCAMR,0.25,0.6,1.02,VE821
HeLA,FCAR,1.14,0.874,0.991,VE821
HeLA,FCER1A,1.37,0.915,0.992,VE821
HeLA,FCER1G,0.51,0.696,1.01,VE821
HeLA,FCER2,-1.7,0.0447,0.888,VE821
HeLA,FCGBP,-0.19,0.424,1.03,VE821
HeLA,FCGRT,-1.47,0.0703,0.97,VE821
HeLA,FCHO1,-1.25,0.105,1,VE821
HeLA,FCHO2,-0.39,0.35,1.04,VE821
HeLA,FCHSD1,1.3,0.904,0.992,VE821
HeLA,FCHSD2,-0.12,0.451,1.03,VE821
HeLA,FCN1,-1.38,0.0844,0.977,VE821
HeLA,FCN2,-0.81,0.21,1.04,VE821
HeLA,FCN3,-0.51,0.304,1.05,VE821
HeLA,FCRL1,0.16,0.565,1.02,VE821
HeLA,FCRL2,1.13,0.871,0.992,VE821
HeLA,FCRL3,0.32,0.626,1.01,VE821
HeLA,FCRL4,-1.96,0.0249,0.802,VE821
HeLA,FCRL5,-0.57,0.284,1.05,VE821
HeLA,FCRL6,-0.56,0.289,1.05,VE821
HeLA,FCRLA,-1.06,0.144,1.04,VE821
HeLA,FCRLB,-0.04,0.485,1.03,VE821
HeLA,FDCSP,0.64,0.739,0.999,VE821
HeLA,FDFT1,-0.87,0.191,1.04,VE821
HeLA,FDPS,-0.64,0.261,1.05,VE821
HeLA,FDX1L,0.12,0.547,1.02,VE821
HeLA,FDXACB1,-0.04,0.483,1.03,VE821
HeLA,FDXR,-0.58,0.282,1.05,VE821
HeLA,FECH,-0.04,0.485,1.03,VE821
HeLA,FEM1B,-0.63,0.265,1.05,VE821
HeLA,FEM1C,0.6,0.725,1,VE821
HeLA,FEN1,-1.03,0.153,1.03,VE821
HeLA,FER,0.79,0.786,0.997,VE821
HeLA,FER1L6,1.01,0.843,0.993,VE821
HeLA,FERD3L,0,0.502,1.02,VE821
HeLA,FERMT1,-0.11,0.457,1.03,VE821
HeLA,FERMT2,1.32,0.907,0.992,VE821
HeLA,FERMT3,0.42,0.663,1.01,VE821
HeLA,FES,-0.27,0.395,1.04,VE821
HeLA,FETUB,0.44,0.671,1.01,VE821
HeLA,FEV,-0.37,0.355,1.04,VE821
HeLA,FEZ1,-0.03,0.49,1.03,VE821
HeLA,FEZ2,0.99,0.84,0.993,VE821
HeLA,FEZF1,0.3,0.619,1.01,VE821
HeLA,FEZF2,-2.05,0.0203,0.77,VE821
HeLA,FFAR1,-0.45,0.327,1.05,VE821
HeLA,FFAR2,0.3,0.617,1.01,VE821
HeLA,FFAR4,1.1,0.864,0.991,VE821
HeLA,FGA,0.54,0.707,1,VE821
HeLA,FGB,-1.38,0.0837,0.978,VE821
HeLA,FGD1,-0.87,0.193,1.04,VE821
HeLA,FGD2,-1.03,0.152,1.03,VE821
HeLA,FGD3,0.44,0.669,1.01,VE821
HeLA,FGD4,0.28,0.609,1.01,VE821
HeLA,FGD5,-0.77,0.22,1.04,VE821
HeLA,FGD6,-1.58,0.057,0.92,VE821
HeLA,FGF1,0.67,0.75,0.999,VE821
HeLA,FGF10,-0.58,0.28,1.05,VE821
HeLA,FGF11,-1.24,0.108,1,VE821
HeLA,FGF12,-0.34,0.366,1.04,VE821
HeLA,FGF13,0.46,0.676,1.01,VE821
HeLA,FGF14,-0.44,0.33,1.05,VE821
HeLA,FGF17,-0.61,0.269,1.05,VE821
HeLA,FGF18,0.48,0.684,1.01,VE821
HeLA,FGF19,-0.8,0.211,1.04,VE821
HeLA,FGF20,1.58,0.943,0.995,VE821
HeLA,FGF21,1.46,0.928,0.994,VE821
HeLA,FGF22,0.79,0.785,0.997,VE821
HeLA,FGF23,-0.01,0.495,1.02,VE821
HeLA,FGF3,-1.06,0.145,1.04,VE821
HeLA,FGF4,0.14,0.557,1.02,VE821
HeLA,FGF5,-1.55,0.0601,0.937,VE821
HeLA,FGF6,-1.34,0.0902,0.98,VE821
HeLA,FGF7,1.27,0.897,0.991,VE821
HeLA,FGF8,-0.8,0.212,1.04,VE821
HeLA,FGF9,0.24,0.594,1.02,VE821
HeLA,FGFBP1,-0.16,0.435,1.03,VE821
HeLA,FGFBP2,1.06,0.854,0.993,VE821
HeLA,FGFBP3,0.5,0.691,1.01,VE821
HeLA,FGFR1,0.24,0.595,1.02,VE821
HeLA,FGFR1OP,-0.02,0.491,1.02,VE821
HeLA,FGFR1OP2,0.02,0.508,1.02,VE821
HeLA,FGFR2,-0.22,0.412,1.04,VE821
HeLA,FGFR3,-0.38,0.351,1.04,VE821
HeLA,FGFR4,-1.45,0.0736,0.984,VE821
HeLA,FGFRL1,-0.33,0.371,1.04,VE821
HeLA,FGG,0.26,0.603,1.02,VE821
HeLA,FGGY,-1.52,0.0641,0.943,VE821
HeLA,FGL1,0.45,0.673,1.01,VE821
HeLA,FGL2,1.78,0.962,0.995,VE821
HeLA,FGR,-0.01,0.495,1.02,VE821
HeLA,FH,0.54,0.706,1,VE821
HeLA,FHAD1,1.11,0.866,0.991,VE821
HeLA,FHDC1,-1.45,0.0733,0.983,VE821
HeLA,FHIT,-0.59,0.277,1.05,VE821
HeLA,FHL1,-0.27,0.394,1.04,VE821
HeLA,FHL2,0.49,0.687,1.01,VE821
HeLA,FHL3,-0.85,0.199,1.03,VE821
HeLA,FHL5,0.89,0.814,0.995,VE821
HeLA,FHOD1,-0.74,0.229,1.05,VE821
HeLA,FHOD3,-0.47,0.32,1.05,VE821
HeLA,FIBCD1,-1.61,0.0536,0.916,VE821
HeLA,FIBIN,0.48,0.686,1.01,VE821
HeLA,FIBP,1.12,0.87,0.992,VE821
HeLA,FICD,1.23,0.89,0.992,VE821
HeLA,FIG4,1.39,0.918,0.993,VE821
HeLA,FIGF,0.91,0.819,0.994,VE821
