Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,TMEM115,-0.28,0.39,1.02,AZD6738
HCT116,TMEM116,0.58,0.718,0.988,AZD6738
HCT116,TMEM117,-0.39,0.35,1.03,AZD6738
HCT116,TMEM119,0.37,0.643,0.991,AZD6738
HCT116,TMEM120B,-0.19,0.426,1.02,AZD6738
HCT116,TMEM121,0.32,0.624,0.994,AZD6738
HCT116,TMEM123,0.75,0.772,0.984,AZD6738
HCT116,TMEM125,0.58,0.72,0.988,AZD6738
HCT116,TMEM126A,0.49,0.689,0.99,AZD6738
HCT116,TMEM126B,0.23,0.59,0.998,AZD6738
HCT116,TMEM127,0.29,0.613,0.995,AZD6738
HCT116,TMEM129,0.06,0.524,1.01,AZD6738
HCT116,TMEM130,0.87,0.807,0.984,AZD6738
HCT116,TMEM131,2.1,0.982,1,AZD6738
HCT116,TMEM132A,0.64,0.74,0.988,AZD6738
HCT116,TMEM132B,-0.62,0.268,1.05,AZD6738
HCT116,TMEM132C,-0.44,0.328,1.03,AZD6738
HCT116,TMEM132D,1.11,0.867,0.987,AZD6738
HCT116,TMEM132E,-0.51,0.304,1.04,AZD6738
HCT116,TMEM133,-0.59,0.279,1.04,AZD6738
HCT116,TMEM134,-0.12,0.451,1.02,AZD6738
HCT116,TMEM135,-0.11,0.458,1.01,AZD6738
HCT116,TMEM136,-0.32,0.376,1.03,AZD6738
HCT116,TMEM138,-0.41,0.34,1.04,AZD6738
HCT116,TMEM139,0.55,0.71,0.988,AZD6738
HCT116,TMEM140,-0.14,0.443,1.02,AZD6738
HCT116,TMEM141,-2.02,0.0216,0.892,AZD6738
HCT116,TMEM143,0.6,0.726,0.989,AZD6738
HCT116,TMEM144,0.39,0.653,0.992,AZD6738
HCT116,TMEM145,-0.61,0.271,1.05,AZD6738
HCT116,TMEM147,0.13,0.552,1,AZD6738
HCT116,TMEM14A,0.69,0.756,0.986,AZD6738
HCT116,TMEM14E,-1.43,0.0763,1.08,AZD6738
HCT116,TMEM150A,-0.93,0.177,1.08,AZD6738
HCT116,TMEM150B,0.63,0.734,0.988,AZD6738
HCT116,TMEM150C,1.45,0.926,0.993,AZD6738
HCT116,TMEM151A,-1.51,0.0661,1.05,AZD6738
HCT116,TMEM151B,-1.61,0.054,1.05,AZD6738
HCT116,TMEM154,1,0.842,0.986,AZD6738
HCT116,TMEM158,0.08,0.532,1,AZD6738
HCT116,TMEM159,-0.63,0.265,1.05,AZD6738
HCT116,TMEM160,0.63,0.735,0.988,AZD6738
HCT116,TMEM161A,0.6,0.725,0.988,AZD6738
HCT116,TMEM161B,-1.28,0.1,1.07,AZD6738
HCT116,TMEM163,1.14,0.872,0.987,AZD6738
HCT116,TMEM164,-0.23,0.41,1.02,AZD6738
HCT116,TMEM165,1.47,0.929,0.994,AZD6738
HCT116,TMEM167B,-1.63,0.0515,1.04,AZD6738
HCT116,TMEM168,0.57,0.717,0.988,AZD6738
HCT116,TMEM169,-0.66,0.254,1.05,AZD6738
HCT116,TMEM17,-1.5,0.0671,1.05,AZD6738
HCT116,TMEM170A,-0.41,0.342,1.03,AZD6738
HCT116,TMEM170B,-1.38,0.0834,1.08,AZD6738
HCT116,TMEM171,-1.14,0.127,1.08,AZD6738
HCT116,TMEM173,-0.82,0.206,1.08,AZD6738
HCT116,TMEM174,0.5,0.692,0.991,AZD6738
HCT116,TMEM175,-0.7,0.241,1.06,AZD6738
HCT116,TMEM176A,-0.34,0.366,1.03,AZD6738
HCT116,TMEM176B,-0.29,0.387,1.02,AZD6738
HCT116,TMEM177,-0.89,0.187,1.08,AZD6738
HCT116,TMEM178A,-0.41,0.34,1.04,AZD6738
HCT116,TMEM178B,0.25,0.597,0.995,AZD6738
HCT116,TMEM179,-0.53,0.298,1.03,AZD6738
HCT116,TMEM179B,-0.17,0.433,1.02,AZD6738
HCT116,TMEM18,0.2,0.58,0.999,AZD6738
HCT116,TMEM180,0.69,0.753,0.986,AZD6738
HCT116,TMEM181,0.77,0.778,0.984,AZD6738
HCT116,TMEM182,-0.22,0.412,1.02,AZD6738
HCT116,TMEM183A,-1.78,0.0373,0.996,AZD6738
HCT116,TMEM184A,-0.77,0.221,1.07,AZD6738
HCT116,TMEM184B,0.12,0.549,1,AZD6738
HCT116,TMEM184C,0.22,0.586,0.998,AZD6738
HCT116,TMEM185A,0.42,0.664,0.991,AZD6738
HCT116,TMEM185B,0.71,0.761,0.984,AZD6738
HCT116,TMEM186,0.31,0.621,0.995,AZD6738
HCT116,TMEM187,0.71,0.761,0.984,AZD6738
HCT116,TMEM189,-0.24,0.404,1.02,AZD6738
HCT116,TMEM19,0.13,0.551,1,AZD6738
HCT116,TMEM190,0.87,0.807,0.984,AZD6738
HCT116,TMEM192,-0.48,0.316,1.03,AZD6738
HCT116,TMEM194A,-0.18,0.428,1.02,AZD6738
HCT116,TMEM194B,-0.33,0.372,1.03,AZD6738
HCT116,TMEM196,-1,0.159,1.08,AZD6738
HCT116,TMEM198,-0.01,0.496,1.01,AZD6738
HCT116,TMEM199,0.53,0.701,0.99,AZD6738
HCT116,TMEM2,0.13,0.551,1,AZD6738
HCT116,TMEM200A,0.15,0.56,0.999,AZD6738
HCT116,TMEM200B,0.45,0.673,0.99,AZD6738
HCT116,TMEM200C,-1.17,0.122,1.08,AZD6738
HCT116,TMEM201,-2,0.0227,0.884,AZD6738
HCT116,TMEM202,-0.2,0.421,1.02,AZD6738
HCT116,TMEM203,-0.89,0.186,1.08,AZD6738
HCT116,TMEM204,-1.26,0.104,1.07,AZD6738
HCT116,TMEM205,0.21,0.584,0.998,AZD6738
HCT116,TMEM206,0.66,0.746,0.987,AZD6738
HCT116,TMEM208,-2.61,0.0045,0.734,AZD6738
HCT116,TMEM209,-1.17,0.121,1.08,AZD6738
HCT116,TMEM210,-0.9,0.184,1.08,AZD6738
HCT116,TMEM211,-0.44,0.33,1.03,AZD6738
HCT116,TMEM212,1.11,0.867,0.987,AZD6738
HCT116,TMEM213,0.46,0.678,0.99,AZD6738
HCT116,TMEM214,-0.3,0.383,1.03,AZD6738
HCT116,TMEM215,-0.19,0.425,1.02,AZD6738
HCT116,TMEM216,0.16,0.564,0.999,AZD6738
HCT116,TMEM217,0.3,0.62,0.995,AZD6738
HCT116,TMEM219,-0.42,0.339,1.04,AZD6738
HCT116,TMEM220,-0.12,0.453,1.02,AZD6738
HCT116,TMEM221,-2.48,0.00656,0.807,AZD6738
HCT116,TMEM222,0.01,0.503,1.01,AZD6738
HCT116,TMEM223,-0.63,0.266,1.05,AZD6738
HCT116,TMEM225,-0.48,0.314,1.03,AZD6738
HCT116,TMEM229A,0.11,0.544,1,AZD6738
HCT116,TMEM229B,1.49,0.931,0.994,AZD6738
HCT116,TMEM231,0.37,0.646,0.991,AZD6738
HCT116,TMEM232,-0.47,0.32,1.03,AZD6738
HCT116,TMEM233,-0.53,0.297,1.03,AZD6738
HCT116,TMEM234,0.04,0.517,1.01,AZD6738
HCT116,TMEM235,-1.79,0.037,0.996,AZD6738
HCT116,TMEM237,-1.49,0.0687,1.05,AZD6738
HCT116,TMEM238,1.78,0.962,0.997,AZD6738
HCT116,TMEM239,0.68,0.75,0.986,AZD6738
HCT116,TMEM240,1.43,0.924,0.994,AZD6738
HCT116,TMEM241,0.22,0.586,0.998,AZD6738
HCT116,TMEM243,-1.14,0.128,1.08,AZD6738
HCT116,TMEM245,-0.45,0.326,1.03,AZD6738
HCT116,TMEM246,0.84,0.801,0.984,AZD6738
HCT116,TMEM248,-0.75,0.227,1.07,AZD6738
HCT116,TMEM249,1.1,0.864,0.988,AZD6738
HCT116,TMEM25,0.52,0.697,0.99,AZD6738
HCT116,TMEM252,-0.62,0.269,1.05,AZD6738
HCT116,TMEM253,-1.58,0.0576,1.06,AZD6738
HCT116,TMEM254,1.21,0.887,0.989,AZD6738
HCT116,TMEM255A,-1.11,0.133,1.07,AZD6738
HCT116,TMEM255B,0.08,0.533,1,AZD6738
HCT116,TMEM256,-0.05,0.478,1.01,AZD6738
HCT116,TMEM258,0.73,0.768,0.984,AZD6738
HCT116,TMEM259,-0.86,0.195,1.08,AZD6738
HCT116,TMEM26,-2.44,0.00741,0.863,AZD6738
HCT116,TMEM260,0.64,0.74,0.988,AZD6738
HCT116,TMEM27,0.35,0.638,0.99,AZD6738
HCT116,TMEM30A,1.33,0.909,0.991,AZD6738
HCT116,TMEM30B,0.36,0.641,0.99,AZD6738
HCT116,TMEM33,1.49,0.932,0.994,AZD6738
HCT116,TMEM35,-0.04,0.483,1.01,AZD6738
HCT116,TMEM37,-0.51,0.304,1.03,AZD6738
HCT116,TMEM38A,-0.37,0.357,1.03,AZD6738
HCT116,TMEM38B,1.11,0.866,0.987,AZD6738
HCT116,TMEM39A,-1.12,0.13,1.08,AZD6738
HCT116,TMEM39B,0.69,0.756,0.985,AZD6738
HCT116,TMEM40,0.61,0.728,0.989,AZD6738
HCT116,TMEM41A,-1.07,0.141,1.08,AZD6738
HCT116,TMEM41B,1.11,0.866,0.987,AZD6738
HCT116,TMEM42,0.44,0.67,0.99,AZD6738
HCT116,TMEM43,0.04,0.515,1.01,AZD6738
HCT116,TMEM44,-0.22,0.413,1.02,AZD6738
HCT116,TMEM45B,-1.06,0.145,1.08,AZD6738
HCT116,TMEM47,-0.04,0.482,1.01,AZD6738
HCT116,TMEM5,0.61,0.727,0.989,AZD6738
HCT116,TMEM50A,1.03,0.848,0.986,AZD6738
HCT116,TMEM51,0.63,0.734,0.988,AZD6738
HCT116,TMEM52,0.59,0.722,0.988,AZD6738
HCT116,TMEM52B,0.08,0.532,1,AZD6738
HCT116,TMEM53,-0.46,0.323,1.03,AZD6738
HCT116,TMEM54,-0.3,0.381,1.03,AZD6738
HCT116,TMEM55A,1.34,0.91,0.991,AZD6738
HCT116,TMEM55B,-1.06,0.145,1.08,AZD6738
HCT116,TMEM56,-0.52,0.303,1.03,AZD6738
HCT116,TMEM57,0.56,0.711,0.988,AZD6738
HCT116,TMEM59,-2.04,0.0204,0.916,AZD6738
HCT116,TMEM59L,0.91,0.818,0.984,AZD6738
HCT116,TMEM60,-0.79,0.214,1.07,AZD6738
HCT116,TMEM61,0.6,0.725,0.988,AZD6738
HCT116,TMEM62,-1.34,0.0894,1.07,AZD6738
HCT116,TMEM63A,0.06,0.525,1.01,AZD6738
HCT116,TMEM63B,-0.98,0.164,1.08,AZD6738
HCT116,TMEM63C,-0.76,0.225,1.07,AZD6738
HCT116,TMEM64,-1.2,0.115,1.07,AZD6738
HCT116,TMEM65,-0.01,0.496,1,AZD6738
HCT116,TMEM66,-1.08,0.14,1.08,AZD6738
HCT116,TMEM67,-1.35,0.0891,1.07,AZD6738
HCT116,TMEM68,-1.08,0.14,1.08,AZD6738
HCT116,TMEM70,2.91,0.998,1,AZD6738
HCT116,TMEM71,-0.05,0.479,1.01,AZD6738
HCT116,TMEM74,-1.55,0.0608,1.06,AZD6738
HCT116,TMEM74B,-1.07,0.141,1.08,AZD6738
HCT116,TMEM79,0.06,0.525,1.01,AZD6738
HCT116,TMEM80,-1.28,0.0995,1.07,AZD6738
HCT116,TMEM81,0.99,0.839,0.987,AZD6738
HCT116,TMEM86A,0.18,0.57,0.999,AZD6738
HCT116,TMEM86B,0.93,0.824,0.985,AZD6738
HCT116,TMEM87A,-0.66,0.253,1.05,AZD6738
HCT116,TMEM87B,-0.32,0.374,1.03,AZD6738
HCT116,TMEM88,-0.25,0.401,1.02,AZD6738
HCT116,TMEM88B,1.24,0.892,0.989,AZD6738
HCT116,TMEM89,-0.48,0.315,1.03,AZD6738
HCT116,TMEM8A,-0.09,0.463,1.01,AZD6738
HCT116,TMEM8B,0.23,0.591,0.998,AZD6738
HCT116,TMEM8C,0.05,0.519,1.01,AZD6738
HCT116,TMEM9,-2.04,0.0207,0.9,AZD6738
HCT116,TMEM91,0.32,0.626,0.993,AZD6738
HCT116,TMEM95,0.09,0.535,1,AZD6738
HCT116,TMEM97,0.26,0.601,0.994,AZD6738
HCT116,TMEM98,-0.48,0.317,1.03,AZD6738
HCT116,TMEM99,0.12,0.547,1,AZD6738
HCT116,TMEM9B,-1.17,0.121,1.08,AZD6738
HCT116,TMF1,-0.59,0.277,1.04,AZD6738
HCT116,TMIE,-0.6,0.275,1.04,AZD6738
HCT116,TMIGD1,-0.22,0.413,1.02,AZD6738
HCT116,TMIGD2,-0.22,0.412,1.02,AZD6738
HCT116,TMLHE,0.26,0.602,0.994,AZD6738
HCT116,TMOD1,-0.34,0.365,1.03,AZD6738
HCT116,TMOD2,-1.14,0.127,1.08,AZD6738
HCT116,TMOD3,-0.9,0.183,1.08,AZD6738
HCT116,TMPO,-0.68,0.247,1.06,AZD6738
HCT116,TMPPE,-1.16,0.123,1.08,AZD6738
HCT116,TMPRSS11A,1.57,0.942,0.996,AZD6738
HCT116,TMPRSS11B,1.56,0.94,0.996,AZD6738
HCT116,TMPRSS11D,0.77,0.78,0.984,AZD6738
HCT116,TMPRSS11E,0.15,0.561,0.999,AZD6738
HCT116,TMPRSS11F,-1.42,0.0771,1.07,AZD6738
HCT116,TMPRSS12,-0.5,0.31,1.03,AZD6738
HCT116,TMPRSS13,0.33,0.631,0.992,AZD6738
HCT116,TMPRSS15,-0.2,0.422,1.02,AZD6738
HCT116,TMPRSS2,-0.11,0.456,1.02,AZD6738
HCT116,TMPRSS3,-0.44,0.331,1.04,AZD6738
HCT116,TMPRSS4,-0.22,0.414,1.02,AZD6738
HCT116,TMPRSS5,-0.87,0.192,1.07,AZD6738
HCT116,TMPRSS6,0.79,0.787,0.983,AZD6738
HCT116,TMPRSS7,0.15,0.562,0.999,AZD6738
HCT116,TMPRSS9,0.37,0.643,0.991,AZD6738
HCT116,TMSB10,-1.48,0.0689,1.05,AZD6738
HCT116,TMTC1,1.04,0.851,0.986,AZD6738
HCT116,TMTC2,-0.74,0.23,1.07,AZD6738
HCT116,TMTC3,0.12,0.548,1,AZD6738
HCT116,TMTC4,-1.03,0.151,1.08,AZD6738
HCT116,TMUB1,-0.14,0.446,1.02,AZD6738
HCT116,TMUB2,-0.83,0.202,1.08,AZD6738
HCT116,TMX1,0.74,0.771,0.984,AZD6738
HCT116,TMX2,-1.17,0.12,1.08,AZD6738
HCT116,TMX3,-0.76,0.222,1.07,AZD6738
HCT116,TMX4,0.19,0.576,0.999,AZD6738
HCT116,TNC,-0.1,0.46,1.02,AZD6738
HCT116,TNF,1.09,0.863,0.988,AZD6738
HCT116,TNFAIP1,0.64,0.739,0.988,AZD6738
HCT116,TNFAIP2,-0.46,0.321,1.03,AZD6738
HCT116,TNFAIP3,-0.74,0.228,1.07,AZD6738
HCT116,TNFAIP6,0.22,0.588,0.998,AZD6738
HCT116,TNFAIP8,-0.78,0.218,1.07,AZD6738
HCT116,TNFAIP8L1,-0.7,0.243,1.06,AZD6738
HCT116,TNFAIP8L2,-0.29,0.387,1.02,AZD6738
HCT116,TNFAIP8L3,-0.43,0.335,1.03,AZD6738
HCT116,TNFRSF10A,1.31,0.905,0.99,AZD6738
HCT116,TNFRSF10B,1.97,0.975,0.999,AZD6738
HCT116,TNFRSF10C,-0.23,0.408,1.02,AZD6738
HCT116,TNFRSF10D,0.82,0.795,0.985,AZD6738
HCT116,TNFRSF11A,-0.71,0.239,1.06,AZD6738
HCT116,TNFRSF11B,0.22,0.589,0.998,AZD6738
HCT116,TNFRSF12A,-0.14,0.445,1.02,AZD6738
HCT116,TNFRSF13B,0.92,0.821,0.985,AZD6738
HCT116,TNFRSF13C,0.29,0.615,0.995,AZD6738
HCT116,TNFRSF14,0.12,0.546,1,AZD6738
HCT116,TNFRSF17,-2.56,0.00522,0.754,AZD6738
HCT116,TNFRSF18,0.86,0.804,0.983,AZD6738
HCT116,TNFRSF19,-0.12,0.453,1.02,AZD6738
HCT116,TNFRSF1A,0.74,0.77,0.984,AZD6738
HCT116,TNFRSF1B,-0.3,0.381,1.03,AZD6738
HCT116,TNFRSF21,-0.14,0.446,1.02,AZD6738
HCT116,TNFRSF25,-0.34,0.366,1.03,AZD6738
HCT116,TNFRSF4,-0.36,0.358,1.03,AZD6738
HCT116,TNFRSF8,-0.83,0.203,1.08,AZD6738
HCT116,TNFRSF9,-0.05,0.478,1.01,AZD6738
HCT116,TNFSF10,0.88,0.81,0.984,AZD6738
HCT116,TNFSF11,0.46,0.676,0.99,AZD6738
HCT116,TNFSF12,-0.14,0.446,1.02,AZD6738
HCT116,TNFSF13,-1.37,0.0849,1.08,AZD6738
HCT116,TNFSF13B,0.26,0.603,0.994,AZD6738
HCT116,TNFSF14,-0.21,0.416,1.02,AZD6738
HCT116,TNFSF15,-0.05,0.478,1.01,AZD6738
HCT116,TNFSF18,-0.99,0.16,1.08,AZD6738
HCT116,TNFSF4,-1.07,0.142,1.08,AZD6738
HCT116,TNFSF8,-0.36,0.361,1.03,AZD6738
HCT116,TNFSF9,0.16,0.563,0.999,AZD6738
HCT116,TNIK,-0.16,0.437,1.02,AZD6738
HCT116,TNIP1,-2.08,0.0186,0.905,AZD6738
HCT116,TNIP2,-0.45,0.328,1.03,AZD6738
HCT116,TNIP3,-0.3,0.384,1.03,AZD6738
HCT116,TNK1,-0.53,0.299,1.03,AZD6738
HCT116,TNK2,0.66,0.744,0.988,AZD6738
HCT116,TNKS,-0.61,0.271,1.05,AZD6738
HCT116,TNKS1BP1,-1.83,0.034,0.977,AZD6738
HCT116,TNKS2,0.28,0.61,0.995,AZD6738
HCT116,TNMD,-1.11,0.133,1.07,AZD6738
HCT116,TNN,0.76,0.776,0.985,AZD6738
HCT116,TNNC1,-2.16,0.0152,0.899,AZD6738
HCT116,TNNC2,0,0.501,1.01,AZD6738
HCT116,TNNI1,-0.49,0.311,1.03,AZD6738
HCT116,TNNI2,-1.54,0.0619,1.06,AZD6738
HCT116,TNNI3,-0.18,0.43,1.02,AZD6738
HCT116,TNNT1,0.13,0.55,1,AZD6738
HCT116,TNNT2,-0.3,0.381,1.03,AZD6738
HCT116,TNNT3,-0.51,0.305,1.03,AZD6738
HCT116,TNP1,0.47,0.68,0.99,AZD6738
HCT116,TNPO1,1.09,0.862,0.987,AZD6738
HCT116,TNPO2,-0.76,0.223,1.07,AZD6738
HCT116,TNPO3,0.94,0.826,0.986,AZD6738
HCT116,TNR,-0.55,0.292,1.04,AZD6738
HCT116,TNRC18,-0.29,0.384,1.03,AZD6738
HCT116,TNRC6A,0.81,0.79,0.984,AZD6738
HCT116,TNRC6B,0.54,0.705,0.99,AZD6738
HCT116,TNRC6C,0.37,0.644,0.991,AZD6738
HCT116,TNS1,-0.61,0.27,1.05,AZD6738
HCT116,TNS3,0.33,0.631,0.992,AZD6738
HCT116,TNS4,0.14,0.555,1,AZD6738
HCT116,TNXB,-0.79,0.214,1.07,AZD6738
HCT116,TOB1,1.64,0.95,0.997,AZD6738
HCT116,TOB2,0.31,0.622,0.994,AZD6738
HCT116,TOE1,-0.3,0.383,1.03,AZD6738
HCT116,TOLLIP,1.47,0.929,0.994,AZD6738
HCT116,TOM1,-0.7,0.243,1.06,AZD6738
HCT116,TOM1L1,0.3,0.617,0.995,AZD6738
HCT116,TOM1L2,0.23,0.592,0.998,AZD6738
HCT116,TOMM20L,1.24,0.893,0.989,AZD6738
HCT116,TOMM34,0.77,0.779,0.984,AZD6738
HCT116,TOMM40L,-1.56,0.0598,1.06,AZD6738
HCT116,TOMM5,2.53,0.994,1,AZD6738
HCT116,TOMM70A,2.05,0.98,1,AZD6738
HCT116,TONSL,-1.96,0.0248,0.898,AZD6738
HCT116,TOP1,-0.23,0.408,1.02,AZD6738
HCT116,TOP1MT,1.54,0.939,0.996,AZD6738
HCT116,TOP2A,0.8,0.788,0.984,AZD6738
HCT116,TOP2B,0.59,0.723,0.988,AZD6738
HCT116,TOP3A,0.99,0.84,0.987,AZD6738
HCT116,TOP3B,0.8,0.789,0.984,AZD6738
HCT116,TOPAZ1,-0.08,0.467,1.01,AZD6738
HCT116,TOPBP1,-0.51,0.305,1.03,AZD6738
HCT116,TOPORS,0.21,0.583,0.998,AZD6738
HCT116,TOR1A,0.37,0.644,0.991,AZD6738
HCT116,TOR1AIP1,-1.64,0.0509,1.04,AZD6738
HCT116,TOR1AIP2,1.69,0.955,0.997,AZD6738
HCT116,TOR1B,-0.41,0.341,1.04,AZD6738
HCT116,TOR2A,0.41,0.658,0.992,AZD6738
HCT116,TOR3A,-2.19,0.0143,0.9,AZD6738
HCT116,TOR4A,0.95,0.828,0.986,AZD6738
HCT116,TOX,0.88,0.809,0.984,AZD6738
HCT116,TOX2,-0.59,0.278,1.04,AZD6738
HCT116,TOX3,-0.39,0.349,1.03,AZD6738
HCT116,TOX4,0.29,0.616,0.995,AZD6738
HCT116,TP53,-0.89,0.187,1.08,AZD6738
HCT116,TP53AIP1,0.77,0.78,0.984,AZD6738
HCT116,TP53BP1,-0.13,0.447,1.02,AZD6738
HCT116,TP53BP2,-2.22,0.0134,0.902,AZD6738
HCT116,TP53I11,-1.6,0.0551,1.06,AZD6738
HCT116,TP53I13,-0.99,0.161,1.08,AZD6738
HCT116,TP53I3,-1.19,0.117,1.08,AZD6738
HCT116,TP53INP1,0.03,0.51,1,AZD6738
HCT116,TP53INP2,-1.16,0.123,1.08,AZD6738
HCT116,TP53TG5,1.27,0.898,0.989,AZD6738
HCT116,TP63,-0.44,0.33,1.03,AZD6738
HCT116,TP73,-0.71,0.239,1.06,AZD6738
HCT116,TPBG,-0.44,0.33,1.03,AZD6738
HCT116,TPBGL,0.17,0.569,0.999,AZD6738
HCT116,TPCN1,0.93,0.823,0.985,AZD6738
HCT116,TPCN2,1.36,0.913,0.992,AZD6738
HCT116,TPD52,-0.47,0.32,1.03,AZD6738
HCT116,TPD52L1,-0.91,0.182,1.08,AZD6738
HCT116,TPD52L2,-0.6,0.274,1.04,AZD6738
HCT116,TPD52L3,0.49,0.689,0.99,AZD6738
HCT116,TPGS1,-0.29,0.388,1.02,AZD6738
HCT116,TPGS2,0.28,0.612,0.995,AZD6738
HCT116,TPH1,0.17,0.569,0.999,AZD6738
HCT116,TPH2,-1.56,0.0593,1.06,AZD6738
HCT116,TPK1,1.46,0.927,0.993,AZD6738
HCT116,TPM1,-0.85,0.198,1.08,AZD6738
HCT116,TPM2,-0.08,0.467,1.01,AZD6738
HCT116,TPM3,-0.83,0.203,1.08,AZD6738
HCT116,TPM4,-0.23,0.408,1.02,AZD6738
HCT116,TPO,0.52,0.697,0.99,AZD6738
HCT116,TPP1,-0.61,0.271,1.05,AZD6738
HCT116,TPP2,0.74,0.77,0.984,AZD6738
HCT116,TPPP,-0.93,0.175,1.08,AZD6738
HCT116,TPPP2,-1.13,0.129,1.08,AZD6738
HCT116,TPPP3,0.48,0.684,0.99,AZD6738
HCT116,TPR,0,0.5,1.01,AZD6738
HCT116,TPRA1,-0.64,0.261,1.05,AZD6738
HCT116,TPRG1,-0.17,0.433,1.02,AZD6738
HCT116,TPRG1L,0.93,0.823,0.985,AZD6738
HCT116,TPRN,0.83,0.797,0.984,AZD6738
HCT116,TPRX1,-0.85,0.199,1.08,AZD6738
HCT116,TPSD1,1.17,0.88,0.988,AZD6738
HCT116,TPSG1,-0.39,0.349,1.03,AZD6738
HCT116,TPST1,-0.79,0.214,1.07,AZD6738
HCT116,TPST2,0.48,0.684,0.99,AZD6738
HCT116,TPX2,2.33,0.99,1,AZD6738
HCT116,TRA2A,-0.07,0.474,1.01,AZD6738
HCT116,TRA2B,0.1,0.541,1.01,AZD6738
HCT116,TRABD,2.75,0.997,1,AZD6738
HCT116,TRABD2A,-0.51,0.306,1.03,AZD6738
HCT116,TRABD2B,-1.02,0.154,1.09,AZD6738
HCT116,TRADD,0.15,0.56,1,AZD6738
HCT116,TRAF1,0.12,0.549,1,AZD6738
HCT116,TRAF2,0.78,0.783,0.983,AZD6738
HCT116,TRAF3,-0.12,0.454,1.02,AZD6738
HCT116,TRAF3IP1,-0.59,0.278,1.04,AZD6738
HCT116,TRAF3IP2,1.38,0.916,0.993,AZD6738
HCT116,TRAF3IP3,0.46,0.679,0.99,AZD6738
HCT116,TRAF4,-0.03,0.487,1.01,AZD6738
HCT116,TRAF5,-0.36,0.358,1.03,AZD6738
HCT116,TRAF7,1.75,0.96,0.997,AZD6738
HCT116,TRAFD1,-0.73,0.233,1.07,AZD6738
HCT116,TRAIP,-1.53,0.0625,1.06,AZD6738
HCT116,TRAK1,1.83,0.966,0.998,AZD6738
HCT116,TRAK2,1.82,0.966,0.997,AZD6738
HCT116,TRAM1,1.35,0.912,0.992,AZD6738
HCT116,TRAM1L1,1.1,0.865,0.987,AZD6738
HCT116,TRAM2,0.7,0.757,0.985,AZD6738
HCT116,TRANK1,1.27,0.898,0.989,AZD6738
HCT116,TRAP1,-0.71,0.238,1.06,AZD6738
HCT116,TRAPPC1,-3.48,0.000252,0.2,AZD6738
HCT116,TRAPPC10,1.71,0.957,0.997,AZD6738
HCT116,TRAPPC11,2.45,0.993,1,AZD6738
HCT116,TRAPPC12,0.06,0.524,1.01,AZD6738
HCT116,TRAPPC13,-0.74,0.23,1.07,AZD6738
HCT116,TRAPPC2L,-1.3,0.096,1.06,AZD6738
HCT116,TRAPPC3,0.33,0.629,0.992,AZD6738
HCT116,TRAPPC4,1.1,0.865,0.987,AZD6738
HCT116,TRAPPC6A,0.08,0.533,1,AZD6738
HCT116,TRAPPC6B,-0.13,0.448,1.02,AZD6738
HCT116,TRAPPC8,1.19,0.883,0.988,AZD6738
HCT116,TRAPPC9,1.46,0.927,0.994,AZD6738
HCT116,TRAT1,0.75,0.775,0.984,AZD6738
HCT116,TRDMT1,-1.81,0.0352,0.994,AZD6738
HCT116,TRDN,0.14,0.557,1,AZD6738
HCT116,TREH,-0.42,0.339,1.04,AZD6738
HCT116,TREM1,-0.17,0.433,1.02,AZD6738
HCT116,TREM2,-0.04,0.483,1.01,AZD6738
HCT116,TREML1,0.49,0.689,0.99,AZD6738
HCT116,TREML2,-0.15,0.439,1.02,AZD6738
HCT116,TRERF1,-0.05,0.481,1.01,AZD6738
HCT116,TREX1,0.73,0.766,0.985,AZD6738
HCT116,TREX2,-0.16,0.436,1.02,AZD6738
HCT116,TRH,-0.13,0.449,1.02,AZD6738
HCT116,TRHDE,-0.53,0.299,1.03,AZD6738
HCT116,TRHR,-0.11,0.458,1.02,AZD6738
HCT116,TRIAP1,1.14,0.873,0.988,AZD6738
HCT116,TRIB1,0.75,0.774,0.984,AZD6738
HCT116,TRIB2,-1.77,0.0384,0.996,AZD6738
HCT116,TRIB3,-0.09,0.465,1.01,AZD6738
HCT116,TRIM10,-0.18,0.427,1.02,AZD6738
HCT116,TRIM11,-1.52,0.0647,1.04,AZD6738
HCT116,TRIM13,0.25,0.598,0.995,AZD6738
HCT116,TRIM14,0.37,0.644,0.991,AZD6738
HCT116,TRIM15,-0.31,0.379,1.03,AZD6738
HCT116,TRIM16,-1.08,0.14,1.08,AZD6738
HCT116,TRIM17,0.58,0.719,0.988,AZD6738
HCT116,TRIM2,0.4,0.655,0.992,AZD6738
HCT116,TRIM21,-1.54,0.062,1.06,AZD6738
HCT116,TRIM22,-1.64,0.0509,1.03,AZD6738
HCT116,TRIM23,-0.9,0.184,1.08,AZD6738
HCT116,TRIM24,-0.39,0.349,1.03,AZD6738
HCT116,TRIM25,-0.92,0.178,1.08,AZD6738
HCT116,TRIM26,0.02,0.51,1.01,AZD6738
HCT116,TRIM27,0.56,0.713,0.988,AZD6738
HCT116,TRIM28,0.95,0.829,0.986,AZD6738
HCT116,TRIM29,-1.08,0.14,1.08,AZD6738
HCT116,TRIM3,1.39,0.918,0.993,AZD6738
HCT116,TRIM31,0.3,0.617,0.995,AZD6738
HCT116,TRIM32,-0.08,0.47,1.01,AZD6738
