Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1-hTER_p53,CYTH4,-0.5,0.309,1.13,AZD6738
RPE1-hTER_p53,CYTIP,-2.29,0.0109,0.857,AZD6738
RPE1-hTER_p53,CYTL1,0.23,0.592,1.01,AZD6738
RPE1-hTER_p53,CYYR1,0.61,0.729,0.98,AZD6738
RPE1-hTER_p53,D2HGDH,1.06,0.855,0.97,AZD6738
RPE1-hTER_p53,DAAM1,-0.65,0.256,1.17,AZD6738
RPE1-hTER_p53,DAAM2,-0.12,0.453,1.06,AZD6738
RPE1-hTER_p53,DAB1,0.02,0.508,1.04,AZD6738
RPE1-hTER_p53,DAB2,-0.6,0.274,1.16,AZD6738
RPE1-hTER_p53,DAB2IP,1.28,0.9,0.969,AZD6738
RPE1-hTER_p53,DACH1,-0.63,0.265,1.16,AZD6738
RPE1-hTER_p53,DACH2,0.21,0.585,1.01,AZD6738
RPE1-hTER_p53,DACT1,-0.29,0.387,1.09,AZD6738
RPE1-hTER_p53,DACT2,0.11,0.544,1.03,AZD6738
RPE1-hTER_p53,DACT3,1.08,0.861,0.97,AZD6738
RPE1-hTER_p53,DAD1,-0.24,0.405,1.09,AZD6738
RPE1-hTER_p53,DAG1,-0.18,0.428,1.08,AZD6738
RPE1-hTER_p53,DAGLA,-0.86,0.195,1.2,AZD6738
RPE1-hTER_p53,DAGLB,-0.75,0.228,1.18,AZD6738
RPE1-hTER_p53,DAK,1.05,0.852,0.97,AZD6738
RPE1-hTER_p53,DALRD3,-0.71,0.237,1.18,AZD6738
RPE1-hTER_p53,DAND5,0.87,0.808,0.973,AZD6738
RPE1-hTER_p53,DAO,0.13,0.55,1.02,AZD6738
RPE1-hTER_p53,DAOA,-0.56,0.288,1.15,AZD6738
RPE1-hTER_p53,DAP,0.9,0.817,0.973,AZD6738
RPE1-hTER_p53,DAP3,-0.06,0.476,1.05,AZD6738
RPE1-hTER_p53,DAPK1,-0.44,0.329,1.12,AZD6738
RPE1-hTER_p53,DAPK2,0.61,0.728,0.98,AZD6738
RPE1-hTER_p53,DAPK3,-0.27,0.392,1.09,AZD6738
RPE1-hTER_p53,DAPP1,0.75,0.773,0.976,AZD6738
RPE1-hTER_p53,DARC,1.05,0.854,0.97,AZD6738
RPE1-hTER_p53,DARS,0.9,0.816,0.973,AZD6738
RPE1-hTER_p53,DARS2,-0.42,0.338,1.12,AZD6738
RPE1-hTER_p53,DAW1,0.45,0.674,0.988,AZD6738
RPE1-hTER_p53,DAXX,-0.42,0.335,1.12,AZD6738
RPE1-hTER_p53,DAZAP1,-0.48,0.316,1.13,AZD6738
RPE1-hTER_p53,DAZAP2,0.1,0.539,1.03,AZD6738
RPE1-hTER_p53,DAZL,-0.2,0.42,1.08,AZD6738
RPE1-hTER_p53,DBF4B,0.35,0.636,0.996,AZD6738
RPE1-hTER_p53,DBH,0.2,0.578,1.02,AZD6738
RPE1-hTER_p53,DBI,0.59,0.723,0.98,AZD6738
RPE1-hTER_p53,DBN1,0.63,0.734,0.979,AZD6738
RPE1-hTER_p53,DBNDD1,-0.06,0.477,1.05,AZD6738
RPE1-hTER_p53,DBNDD2,0.1,0.54,1.03,AZD6738
RPE1-hTER_p53,DBNL,-0.2,0.421,1.08,AZD6738
RPE1-hTER_p53,DBP,0.61,0.73,0.98,AZD6738
RPE1-hTER_p53,DBR1,0.48,0.686,0.987,AZD6738
RPE1-hTER_p53,DBT,0.55,0.709,0.983,AZD6738
RPE1-hTER_p53,DBX1,-0.08,0.469,1.05,AZD6738
RPE1-hTER_p53,DBX2,-0.27,0.395,1.09,AZD6738
RPE1-hTER_p53,DCAF10,0.79,0.785,0.976,AZD6738
RPE1-hTER_p53,DCAF11,-0.24,0.405,1.09,AZD6738
RPE1-hTER_p53,DCAF12,-0.33,0.371,1.1,AZD6738
RPE1-hTER_p53,DCAF12L1,-0.43,0.335,1.12,AZD6738
RPE1-hTER_p53,DCAF12L2,-1.15,0.124,1.27,AZD6738
RPE1-hTER_p53,DCAF13,1.7,0.956,0.982,AZD6738
RPE1-hTER_p53,DCAF15,-0.85,0.198,1.2,AZD6738
RPE1-hTER_p53,DCAF17,1.25,0.894,0.968,AZD6738
RPE1-hTER_p53,DCAF4,-0.25,0.403,1.09,AZD6738
RPE1-hTER_p53,DCAF4L1,0.3,0.618,1,AZD6738
RPE1-hTER_p53,DCAF4L2,-0.36,0.359,1.11,AZD6738
RPE1-hTER_p53,DCAF5,0.77,0.78,0.975,AZD6738
RPE1-hTER_p53,DCAF6,0.31,0.623,1,AZD6738
RPE1-hTER_p53,DCAF8,-0.79,0.216,1.18,AZD6738
RPE1-hTER_p53,DCAF8L1,1.11,0.867,0.97,AZD6738
RPE1-hTER_p53,DCAF8L2,-0.51,0.306,1.13,AZD6738
RPE1-hTER_p53,DCAKD,0.43,0.668,0.989,AZD6738
RPE1-hTER_p53,DCBLD1,-1.45,0.0739,1.24,AZD6738
RPE1-hTER_p53,DCBLD2,0.19,0.575,1.02,AZD6738
RPE1-hTER_p53,DCC,-0.14,0.444,1.07,AZD6738
RPE1-hTER_p53,DCD,-0.52,0.302,1.14,AZD6738
RPE1-hTER_p53,DCDC1,-0.58,0.281,1.15,AZD6738
RPE1-hTER_p53,DCDC2,-0.99,0.16,1.23,AZD6738
RPE1-hTER_p53,DCDC2B,1.47,0.93,0.974,AZD6738
RPE1-hTER_p53,DCHS1,-0.17,0.433,1.07,AZD6738
RPE1-hTER_p53,DCHS2,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,DCK,1.95,0.974,0.989,AZD6738
RPE1-hTER_p53,DCLK1,0.74,0.77,0.975,AZD6738
RPE1-hTER_p53,DCLK2,1.1,0.863,0.969,AZD6738
RPE1-hTER_p53,DCLK3,-1.13,0.13,1.26,AZD6738
RPE1-hTER_p53,DCLRE1A,1.2,0.884,0.969,AZD6738
RPE1-hTER_p53,DCLRE1B,0.3,0.619,1,AZD6738
RPE1-hTER_p53,DCLRE1C,0.26,0.603,1.01,AZD6738
RPE1-hTER_p53,DCN,-1.08,0.139,1.25,AZD6738
RPE1-hTER_p53,DCP1B,0.58,0.721,0.981,AZD6738
RPE1-hTER_p53,DCP2,-0.33,0.372,1.1,AZD6738
RPE1-hTER_p53,DCPS,-0.78,0.218,1.18,AZD6738
RPE1-hTER_p53,DCST1,0.66,0.744,0.979,AZD6738
RPE1-hTER_p53,DCST2,-0.34,0.367,1.1,AZD6738
RPE1-hTER_p53,DCSTAMP,-0.11,0.455,1.06,AZD6738
RPE1-hTER_p53,DCT,-0.56,0.287,1.15,AZD6738
RPE1-hTER_p53,DCTD,0.84,0.799,0.973,AZD6738
RPE1-hTER_p53,DCTN1,-0.22,0.412,1.08,AZD6738
RPE1-hTER_p53,DCTN2,0.12,0.548,1.02,AZD6738
RPE1-hTER_p53,DCTN3,-1.25,0.106,1.26,AZD6738
RPE1-hTER_p53,DCTN4,0.68,0.753,0.979,AZD6738
RPE1-hTER_p53,DCTPP1,-0.32,0.374,1.1,AZD6738
RPE1-hTER_p53,DCUN1D2,0.16,0.565,1.02,AZD6738
RPE1-hTER_p53,DCUN1D3,0.42,0.662,0.99,AZD6738
RPE1-hTER_p53,DCUN1D4,-0.7,0.243,1.18,AZD6738
RPE1-hTER_p53,DCUN1D5,-0.41,0.343,1.12,AZD6738
RPE1-hTER_p53,DCX,-0.78,0.217,1.18,AZD6738
RPE1-hTER_p53,DCXR,0.57,0.714,0.984,AZD6738
RPE1-hTER_p53,DDA1,-0.64,0.262,1.17,AZD6738
RPE1-hTER_p53,DDAH1,-0.23,0.409,1.08,AZD6738
RPE1-hTER_p53,DDAH2,0.16,0.565,1.02,AZD6738
RPE1-hTER_p53,DDB1,-0.15,0.441,1.07,AZD6738
RPE1-hTER_p53,DDC,-0.84,0.2,1.2,AZD6738
RPE1-hTER_p53,DDHD1,0.92,0.82,0.972,AZD6738
RPE1-hTER_p53,DDHD2,-1.11,0.133,1.26,AZD6738
RPE1-hTER_p53,DDI1,-1.34,0.0899,1.24,AZD6738
RPE1-hTER_p53,DDI2,0.36,0.64,0.996,AZD6738
RPE1-hTER_p53,DDIT3,-0.37,0.356,1.11,AZD6738
RPE1-hTER_p53,DDIT4,1.37,0.915,0.971,AZD6738
RPE1-hTER_p53,DDIT4L,1.33,0.909,0.971,AZD6738
RPE1-hTER_p53,DDN,-0.51,0.306,1.13,AZD6738
RPE1-hTER_p53,DDO,0.4,0.655,0.992,AZD6738
RPE1-hTER_p53,DDOST,-0.95,0.171,1.21,AZD6738
RPE1-hTER_p53,DDR1,0.38,0.648,0.993,AZD6738
RPE1-hTER_p53,DDR2,-0.56,0.288,1.15,AZD6738
RPE1-hTER_p53,DDRGK1,2.12,0.983,0.993,AZD6738
RPE1-hTER_p53,DDX1,-1.33,0.0917,1.25,AZD6738
RPE1-hTER_p53,DDX18,0.36,0.639,0.996,AZD6738
RPE1-hTER_p53,DDX19A,0.42,0.664,0.99,AZD6738
RPE1-hTER_p53,DDX19B,-0.23,0.408,1.08,AZD6738
RPE1-hTER_p53,DDX21,0.63,0.736,0.98,AZD6738
RPE1-hTER_p53,DDX23,-0.33,0.369,1.1,AZD6738
RPE1-hTER_p53,DDX24,0.29,0.614,1,AZD6738
RPE1-hTER_p53,DDX25,1.45,0.927,0.974,AZD6738
RPE1-hTER_p53,DDX26B,0.67,0.749,0.979,AZD6738
RPE1-hTER_p53,DDX27,-1.12,0.131,1.26,AZD6738
RPE1-hTER_p53,DDX28,0.19,0.577,1.02,AZD6738
RPE1-hTER_p53,DDX31,0.9,0.815,0.973,AZD6738
RPE1-hTER_p53,DDX39A,-0.15,0.438,1.07,AZD6738
RPE1-hTER_p53,DDX39B,0.02,0.508,1.04,AZD6738
RPE1-hTER_p53,DDX3X,-0.46,0.324,1.12,AZD6738
RPE1-hTER_p53,DDX3Y,-0.27,0.394,1.09,AZD6738
RPE1-hTER_p53,DDX4,1.05,0.854,0.97,AZD6738
RPE1-hTER_p53,DDX41,-1.55,0.0602,1.25,AZD6738
RPE1-hTER_p53,DDX42,-4.2,1.31E-05,0.0045,AZD6738
RPE1-hTER_p53,DDX43,-0.62,0.266,1.16,AZD6738
RPE1-hTER_p53,DDX47,-0.85,0.197,1.2,AZD6738
RPE1-hTER_p53,DDX49,-0.45,0.327,1.12,AZD6738
RPE1-hTER_p53,DDX5,-0.38,0.353,1.11,AZD6738
RPE1-hTER_p53,DDX51,0.42,0.662,0.989,AZD6738
RPE1-hTER_p53,DDX52,1.11,0.867,0.969,AZD6738
RPE1-hTER_p53,DDX53,0.34,0.632,0.998,AZD6738
RPE1-hTER_p53,DDX54,-1.03,0.151,1.23,AZD6738
RPE1-hTER_p53,DDX56,1.25,0.894,0.968,AZD6738
RPE1-hTER_p53,DDX58,-0.63,0.264,1.16,AZD6738
RPE1-hTER_p53,DDX59,0.25,0.6,1.01,AZD6738
RPE1-hTER_p53,DDX6,-0.95,0.171,1.21,AZD6738
RPE1-hTER_p53,DDX60,0.12,0.548,1.02,AZD6738
RPE1-hTER_p53,DDX60L,0.34,0.633,0.998,AZD6738
RPE1-hTER_p53,DEAF1,-1.18,0.119,1.27,AZD6738
RPE1-hTER_p53,DECR1,-0.5,0.309,1.13,AZD6738
RPE1-hTER_p53,DECR2,0.59,0.721,0.981,AZD6738
RPE1-hTER_p53,DEDD,-0.55,0.291,1.15,AZD6738
RPE1-hTER_p53,DEDD2,0.43,0.668,0.989,AZD6738
RPE1-hTER_p53,DEF6,-0.39,0.348,1.11,AZD6738
RPE1-hTER_p53,DEF8,0.78,0.783,0.975,AZD6738
RPE1-hTER_p53,DEFB113,-0.02,0.491,1.05,AZD6738
RPE1-hTER_p53,DEFB118,0.1,0.541,1.03,AZD6738
RPE1-hTER_p53,DEFB119,0.73,0.767,0.976,AZD6738
RPE1-hTER_p53,DEFB123,-0.2,0.421,1.08,AZD6738
RPE1-hTER_p53,DEFB124,-1.16,0.123,1.27,AZD6738
RPE1-hTER_p53,DEFB126,-0.51,0.306,1.13,AZD6738
RPE1-hTER_p53,DEFB132,0.47,0.681,0.988,AZD6738
RPE1-hTER_p53,DEFB135,-0.48,0.317,1.13,AZD6738
RPE1-hTER_p53,DEGS1,2.01,0.978,0.991,AZD6738
RPE1-hTER_p53,DEGS2,0.6,0.726,0.98,AZD6738
RPE1-hTER_p53,DEK,-2.99,0.00139,0.24,AZD6738
RPE1-hTER_p53,DENND1A,0.39,0.651,0.992,AZD6738
RPE1-hTER_p53,DENND1B,-0.63,0.263,1.16,AZD6738
RPE1-hTER_p53,DENND1C,1.45,0.926,0.973,AZD6738
RPE1-hTER_p53,DENND2A,0,0.502,1.04,AZD6738
RPE1-hTER_p53,DENND2C,-0.16,0.435,1.07,AZD6738
RPE1-hTER_p53,DENND2D,-1.07,0.143,1.24,AZD6738
RPE1-hTER_p53,DENND3,0.18,0.572,1.02,AZD6738
RPE1-hTER_p53,DENND4A,-0.59,0.279,1.15,AZD6738
RPE1-hTER_p53,DENND4B,0.19,0.575,1.02,AZD6738
RPE1-hTER_p53,DENND4C,1.9,0.971,0.989,AZD6738
RPE1-hTER_p53,DENND5A,-1.07,0.143,1.24,AZD6738
RPE1-hTER_p53,DENND5B,0.38,0.647,0.994,AZD6738
RPE1-hTER_p53,DENND6A,0.14,0.556,1.02,AZD6738
RPE1-hTER_p53,DENND6B,0.96,0.833,0.971,AZD6738
RPE1-hTER_p53,DEPDC1B,1.57,0.942,0.978,AZD6738
RPE1-hTER_p53,DEPDC4,-0.25,0.4,1.09,AZD6738
RPE1-hTER_p53,DEPDC5,-2.1,0.018,1.01,AZD6738
RPE1-hTER_p53,DEPDC7,-1.2,0.114,1.27,AZD6738
RPE1-hTER_p53,DEPTOR,0.12,0.547,1.02,AZD6738
RPE1-hTER_p53,DERA,0.63,0.737,0.979,AZD6738
RPE1-hTER_p53,DERL1,0.59,0.721,0.981,AZD6738
RPE1-hTER_p53,DERL2,2.5,0.994,0.997,AZD6738
RPE1-hTER_p53,DERL3,1.16,0.878,0.969,AZD6738
RPE1-hTER_p53,DES,-0.51,0.306,1.13,AZD6738
RPE1-hTER_p53,DESI1,-0.84,0.201,1.2,AZD6738
RPE1-hTER_p53,DESI2,-0.61,0.272,1.16,AZD6738
RPE1-hTER_p53,DET1,-1.71,0.0433,1.22,AZD6738
RPE1-hTER_p53,DFFA,0.5,0.693,0.987,AZD6738
RPE1-hTER_p53,DFFB,0.38,0.649,0.993,AZD6738
RPE1-hTER_p53,DFNA5,-0.98,0.165,1.22,AZD6738
RPE1-hTER_p53,DFNB31,0.57,0.715,0.984,AZD6738
RPE1-hTER_p53,DFNB59,-0.38,0.353,1.11,AZD6738
RPE1-hTER_p53,DGAT1,-0.24,0.405,1.09,AZD6738
RPE1-hTER_p53,DGAT2,-1.81,0.0348,1.19,AZD6738
RPE1-hTER_p53,DGAT2L6,-0.52,0.302,1.14,AZD6738
RPE1-hTER_p53,DGCR14,0.1,0.541,1.03,AZD6738
RPE1-hTER_p53,DGCR2,-0.29,0.386,1.09,AZD6738
RPE1-hTER_p53,DGCR8,-1.75,0.0401,1.2,AZD6738
RPE1-hTER_p53,DGKA,-0.36,0.36,1.11,AZD6738
RPE1-hTER_p53,DGKB,-0.13,0.447,1.07,AZD6738
RPE1-hTER_p53,DGKD,-0.36,0.361,1.11,AZD6738
RPE1-hTER_p53,DGKE,0.66,0.746,0.979,AZD6738
RPE1-hTER_p53,DGKG,0.28,0.61,1,AZD6738
RPE1-hTER_p53,DGKH,1.55,0.939,0.977,AZD6738
RPE1-hTER_p53,DGKI,0.76,0.776,0.975,AZD6738
RPE1-hTER_p53,DGKQ,1.34,0.909,0.971,AZD6738
RPE1-hTER_p53,DGKZ,-0.36,0.36,1.11,AZD6738
RPE1-hTER_p53,DGUOK,-1.4,0.081,1.25,AZD6738
RPE1-hTER_p53,DHCR24,0.1,0.541,1.03,AZD6738
RPE1-hTER_p53,DHCR7,-0.07,0.47,1.05,AZD6738
RPE1-hTER_p53,DHDDS,-0.38,0.352,1.11,AZD6738
RPE1-hTER_p53,DHDH,0.69,0.755,0.979,AZD6738
RPE1-hTER_p53,DHH,-0.19,0.425,1.08,AZD6738
RPE1-hTER_p53,DHODH,1.13,0.871,0.97,AZD6738
RPE1-hTER_p53,DHPS,0.18,0.573,1.02,AZD6738
RPE1-hTER_p53,DHRS1,-1.07,0.142,1.25,AZD6738
RPE1-hTER_p53,DHRS11,0.22,0.586,1.01,AZD6738
RPE1-hTER_p53,DHRS12,1.9,0.971,0.989,AZD6738
RPE1-hTER_p53,DHRS13,0.29,0.614,1,AZD6738
RPE1-hTER_p53,DHRS2,-0.99,0.161,1.23,AZD6738
RPE1-hTER_p53,DHRS3,0.46,0.677,0.989,AZD6738
RPE1-hTER_p53,DHRS4,-0.18,0.428,1.08,AZD6738
RPE1-hTER_p53,DHRS7,-0.06,0.476,1.05,AZD6738
RPE1-hTER_p53,DHRS7B,0.08,0.532,1.03,AZD6738
RPE1-hTER_p53,DHRS7C,-0.46,0.322,1.12,AZD6738
RPE1-hTER_p53,DHRS9,0.28,0.609,1,AZD6738
RPE1-hTER_p53,DHTKD1,1.04,0.85,0.97,AZD6738
RPE1-hTER_p53,DHX15,-1,0.16,1.23,AZD6738
RPE1-hTER_p53,DHX16,0.7,0.758,0.979,AZD6738
RPE1-hTER_p53,DHX29,0.71,0.76,0.978,AZD6738
RPE1-hTER_p53,DHX30,-0.25,0.402,1.09,AZD6738
RPE1-hTER_p53,DHX32,-0.71,0.238,1.18,AZD6738
RPE1-hTER_p53,DHX33,-0.05,0.482,1.05,AZD6738
RPE1-hTER_p53,DHX34,0.25,0.6,1.01,AZD6738
RPE1-hTER_p53,DHX35,-9.15,2.96E-20,5.20E-17,AZD6738
RPE1-hTER_p53,DHX36,0.56,0.712,0.984,AZD6738
RPE1-hTER_p53,DHX37,0.15,0.558,1.02,AZD6738
RPE1-hTER_p53,DHX38,-1.35,0.0887,1.25,AZD6738
RPE1-hTER_p53,DHX40,-0.96,0.168,1.22,AZD6738
RPE1-hTER_p53,DHX57,-0.21,0.415,1.08,AZD6738
RPE1-hTER_p53,DHX58,0.55,0.709,0.983,AZD6738
RPE1-hTER_p53,DHX8,0.82,0.794,0.974,AZD6738
RPE1-hTER_p53,DHX9,-3.16,0.00078,0.146,AZD6738
RPE1-hTER_p53,DIABLO,-0.21,0.417,1.08,AZD6738
RPE1-hTER_p53,DIAPH1,0.52,0.699,0.986,AZD6738
RPE1-hTER_p53,DIAPH2,0.53,0.702,0.985,AZD6738
RPE1-hTER_p53,DIAPH3,-0.8,0.212,1.19,AZD6738
RPE1-hTER_p53,DICER1,-1.14,0.127,1.26,AZD6738
RPE1-hTER_p53,DIDO1,-1.44,0.0752,1.24,AZD6738
RPE1-hTER_p53,DIEXF,1.08,0.86,0.97,AZD6738
RPE1-hTER_p53,DIMT1,-1.16,0.123,1.27,AZD6738
RPE1-hTER_p53,DIO1,1.12,0.869,0.969,AZD6738
RPE1-hTER_p53,DIO2,-0.47,0.32,1.12,AZD6738
RPE1-hTER_p53,DIO3,0.72,0.765,0.977,AZD6738
RPE1-hTER_p53,DIP2A,1.12,0.868,0.97,AZD6738
RPE1-hTER_p53,DIP2B,0.34,0.635,0.997,AZD6738
RPE1-hTER_p53,DIP2C,0.08,0.533,1.03,AZD6738
RPE1-hTER_p53,DIRAS1,0.12,0.547,1.02,AZD6738
RPE1-hTER_p53,DIRAS2,-0.59,0.279,1.15,AZD6738
RPE1-hTER_p53,DIRAS3,-1.65,0.0497,1.24,AZD6738
RPE1-hTER_p53,DIRC2,-0.83,0.203,1.19,AZD6738
RPE1-hTER_p53,DIS3,1.41,0.92,0.972,AZD6738
RPE1-hTER_p53,DIS3L,-1.13,0.13,1.26,AZD6738
RPE1-hTER_p53,DIS3L2,-0.67,0.253,1.18,AZD6738
RPE1-hTER_p53,DISC1,0.99,0.839,0.97,AZD6738
RPE1-hTER_p53,DISP1,0.52,0.698,0.986,AZD6738
RPE1-hTER_p53,DISP2,-0.07,0.473,1.05,AZD6738
RPE1-hTER_p53,DIXDC1,-0.13,0.45,1.06,AZD6738
RPE1-hTER_p53,DKK1,-0.34,0.367,1.1,AZD6738
RPE1-hTER_p53,DKK2,-0.2,0.421,1.08,AZD6738
RPE1-hTER_p53,DKK3,-1.94,0.0265,1.13,AZD6738
RPE1-hTER_p53,DKK4,-1.65,0.049,1.24,AZD6738
RPE1-hTER_p53,DKKL1,2.09,0.982,0.993,AZD6738
RPE1-hTER_p53,DLAT,-2.16,0.0154,0.97,AZD6738
RPE1-hTER_p53,DLC1,1.21,0.888,0.968,AZD6738
RPE1-hTER_p53,DLD,-2.21,0.0136,0.916,AZD6738
RPE1-hTER_p53,DLEC1,-0.25,0.402,1.09,AZD6738
RPE1-hTER_p53,DLEU7,0.18,0.573,1.02,AZD6738
RPE1-hTER_p53,DLG1,-1.32,0.0937,1.25,AZD6738
RPE1-hTER_p53,DLG2,-0.36,0.361,1.1,AZD6738
RPE1-hTER_p53,DLG3,0.57,0.715,0.984,AZD6738
RPE1-hTER_p53,DLG4,1.16,0.876,0.97,AZD6738
RPE1-hTER_p53,DLG5,0.85,0.803,0.972,AZD6738
RPE1-hTER_p53,DLGAP1,0.14,0.554,1.02,AZD6738
RPE1-hTER_p53,DLGAP2,0.55,0.709,0.984,AZD6738
RPE1-hTER_p53,DLGAP3,-0.04,0.485,1.05,AZD6738
RPE1-hTER_p53,DLGAP4,0.12,0.546,1.02,AZD6738
RPE1-hTER_p53,DLGAP5,-0.06,0.477,1.05,AZD6738
RPE1-hTER_p53,DLK1,-0.83,0.204,1.19,AZD6738
RPE1-hTER_p53,DLK2,0.76,0.776,0.975,AZD6738
RPE1-hTER_p53,DLL1,0.33,0.63,0.998,AZD6738
RPE1-hTER_p53,DLL3,-0.46,0.324,1.12,AZD6738
RPE1-hTER_p53,DLL4,-0.21,0.417,1.08,AZD6738
RPE1-hTER_p53,DLST,0.21,0.584,1.01,AZD6738
RPE1-hTER_p53,DLX1,0.06,0.523,1.03,AZD6738
RPE1-hTER_p53,DLX2,0.3,0.619,1,AZD6738
RPE1-hTER_p53,DLX3,-1.32,0.0937,1.25,AZD6738
RPE1-hTER_p53,DLX4,-0.42,0.336,1.12,AZD6738
RPE1-hTER_p53,DLX5,-1.43,0.0762,1.24,AZD6738
RPE1-hTER_p53,DLX6,1.41,0.921,0.972,AZD6738
RPE1-hTER_p53,DMAP1,-1.55,0.0605,1.25,AZD6738
RPE1-hTER_p53,DMBT1,-0.56,0.288,1.15,AZD6738
RPE1-hTER_p53,DMBX1,0.19,0.576,1.02,AZD6738
RPE1-hTER_p53,DMC1,-0.88,0.19,1.2,AZD6738
RPE1-hTER_p53,DMD,-0.41,0.341,1.12,AZD6738
RPE1-hTER_p53,DMGDH,0.18,0.57,1.02,AZD6738
RPE1-hTER_p53,DMKN,1.4,0.92,0.972,AZD6738
RPE1-hTER_p53,DMP1,0.23,0.59,1.01,AZD6738
RPE1-hTER_p53,DMPK,0.73,0.768,0.976,AZD6738
RPE1-hTER_p53,DMRT1,0.52,0.698,0.986,AZD6738
RPE1-hTER_p53,DMRT2,-0.19,0.426,1.08,AZD6738
RPE1-hTER_p53,DMRT3,-0.9,0.184,1.21,AZD6738
RPE1-hTER_p53,DMRTA1,0.64,0.739,0.979,AZD6738
RPE1-hTER_p53,DMRTA2,-0.29,0.387,1.09,AZD6738
RPE1-hTER_p53,DMRTB1,-1.5,0.0669,1.23,AZD6738
RPE1-hTER_p53,DMRTC2,0.25,0.6,1.01,AZD6738
RPE1-hTER_p53,DMTF1,-0.9,0.185,1.21,AZD6738
RPE1-hTER_p53,DMWD,0.12,0.549,1.02,AZD6738
RPE1-hTER_p53,DMXL1,0.58,0.719,0.982,AZD6738
RPE1-hTER_p53,DMXL2,-0.81,0.208,1.19,AZD6738
RPE1-hTER_p53,DNA2,-0.9,0.185,1.21,AZD6738
RPE1-hTER_p53,DNAAF1,0.2,0.578,1.02,AZD6738
RPE1-hTER_p53,DNAAF2,-1.88,0.0297,1.15,AZD6738
RPE1-hTER_p53,DNAAF3,-0.95,0.172,1.21,AZD6738
RPE1-hTER_p53,DNAH1,0.09,0.537,1.03,AZD6738
RPE1-hTER_p53,DNAH10,-0.05,0.479,1.05,AZD6738
RPE1-hTER_p53,DNAH10OS,1.02,0.845,0.97,AZD6738
RPE1-hTER_p53,DNAH11,0.44,0.672,0.988,AZD6738
RPE1-hTER_p53,DNAH12,-0.08,0.47,1.05,AZD6738
RPE1-hTER_p53,DNAH14,0.28,0.609,1,AZD6738
RPE1-hTER_p53,DNAH17,-0.07,0.472,1.05,AZD6738
RPE1-hTER_p53,DNAH2,-0.49,0.313,1.13,AZD6738
RPE1-hTER_p53,DNAH3,1.07,0.858,0.97,AZD6738
RPE1-hTER_p53,DNAH5,-1.25,0.106,1.26,AZD6738
RPE1-hTER_p53,DNAH6,-0.76,0.222,1.18,AZD6738
RPE1-hTER_p53,DNAH7,0.06,0.526,1.03,AZD6738
RPE1-hTER_p53,DNAH8,1.04,0.851,0.97,AZD6738
RPE1-hTER_p53,DNAH9,-0.22,0.412,1.08,AZD6738
RPE1-hTER_p53,DNAI1,0.94,0.827,0.97,AZD6738
RPE1-hTER_p53,DNAI2,0.36,0.639,0.996,AZD6738
RPE1-hTER_p53,DNAJA2,-0.52,0.302,1.14,AZD6738
RPE1-hTER_p53,DNAJA3,-1.04,0.148,1.24,AZD6738
RPE1-hTER_p53,DNAJA4,0.39,0.651,0.992,AZD6738
RPE1-hTER_p53,DNAJB11,0.55,0.709,0.983,AZD6738
RPE1-hTER_p53,DNAJB12,-0.2,0.42,1.08,AZD6738
RPE1-hTER_p53,DNAJB13,1.36,0.914,0.971,AZD6738
RPE1-hTER_p53,DNAJB14,0.97,0.834,0.97,AZD6738
RPE1-hTER_p53,DNAJB2,-0.2,0.42,1.08,AZD6738
RPE1-hTER_p53,DNAJB5,-0.34,0.366,1.1,AZD6738
RPE1-hTER_p53,DNAJB6,-0.42,0.338,1.12,AZD6738
RPE1-hTER_p53,DNAJB7,1.42,0.922,0.972,AZD6738
RPE1-hTER_p53,DNAJB8,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,DNAJC1,0.52,0.698,0.987,AZD6738
RPE1-hTER_p53,DNAJC10,-0.71,0.239,1.18,AZD6738
RPE1-hTER_p53,DNAJC11,0.86,0.805,0.972,AZD6738
RPE1-hTER_p53,DNAJC12,-0.32,0.374,1.1,AZD6738
RPE1-hTER_p53,DNAJC13,1.11,0.866,0.969,AZD6738
RPE1-hTER_p53,DNAJC14,-0.67,0.253,1.18,AZD6738
RPE1-hTER_p53,DNAJC15,0.18,0.573,1.02,AZD6738
RPE1-hTER_p53,DNAJC16,0.42,0.663,0.989,AZD6738
RPE1-hTER_p53,DNAJC17,-0.8,0.213,1.19,AZD6738
RPE1-hTER_p53,DNAJC18,1,0.842,0.969,AZD6738
RPE1-hTER_p53,DNAJC2,0.95,0.83,0.971,AZD6738
RPE1-hTER_p53,DNAJC21,0.52,0.7,0.986,AZD6738
RPE1-hTER_p53,DNAJC22,-0.26,0.399,1.09,AZD6738
RPE1-hTER_p53,DNAJC25,-0.35,0.363,1.1,AZD6738
RPE1-hTER_p53,DNAJC27,0.81,0.791,0.974,AZD6738
RPE1-hTER_p53,DNAJC3,1.18,0.882,0.968,AZD6738
RPE1-hTER_p53,DNAJC30,-0.11,0.454,1.06,AZD6738
RPE1-hTER_p53,DNAJC4,-0.91,0.181,1.21,AZD6738
RPE1-hTER_p53,DNAJC5,0.28,0.611,1,AZD6738
RPE1-hTER_p53,DNAJC5B,0.56,0.713,0.984,AZD6738
