Cell_line,GENE,normZ,p-value,FDR,Treatment
293A,ALPI,-0.86,0.196,1.03,AZD6738
293A,ALPK1,1.02,0.845,0.994,AZD6738
293A,ALPK2,0.01,0.503,1.02,AZD6738
293A,ALPK3,0,0.5,1.02,AZD6738
293A,ALPL,-0.35,0.364,1.04,AZD6738
293A,ALS2,0.17,0.568,1.01,AZD6738
293A,ALS2CL,1.12,0.868,0.993,AZD6738
293A,ALS2CR11,-0.53,0.299,1.05,AZD6738
293A,ALS2CR12,-1.69,0.0453,0.963,AZD6738
293A,ALX1,1.37,0.915,0.992,AZD6738
293A,ALX3,-0.44,0.331,1.04,AZD6738
293A,ALX4,0.29,0.612,1.01,AZD6738
293A,ALYREF,-0.14,0.445,1.03,AZD6738
293A,AMACR,-1.34,0.0908,1,AZD6738
293A,AMBN,0.99,0.839,0.994,AZD6738
293A,AMBP,0.64,0.739,1,AZD6738
293A,AMBRA1,-1.16,0.123,1.02,AZD6738
293A,AMDHD1,-1.77,0.0386,0.925,AZD6738
293A,AMDHD2,-1.08,0.14,1.01,AZD6738
293A,AMER1,0.58,0.718,1,AZD6738
293A,AMER2,-0.61,0.271,1.04,AZD6738
293A,AMER3,0.03,0.51,1.02,AZD6738
293A,AMFR,-1.63,0.051,0.978,AZD6738
293A,AMH,-0.13,0.449,1.03,AZD6738
293A,AMHR2,0.03,0.513,1.02,AZD6738
293A,AMICA1,-0.66,0.254,1.04,AZD6738
293A,AMIGO1,-1.41,0.0786,1,AZD6738
293A,AMIGO2,-0.47,0.318,1.04,AZD6738
293A,AMMECR1,-0.88,0.19,1.03,AZD6738
293A,AMMECR1L,0.53,0.702,1,AZD6738
293A,AMN,-0.56,0.287,1.04,AZD6738
293A,AMN1,0.34,0.633,1.01,AZD6738
293A,AMOT,0.43,0.665,1.01,AZD6738
293A,AMOTL1,-0.4,0.346,1.04,AZD6738
293A,AMOTL2,0.46,0.678,1.01,AZD6738
293A,AMPD1,-0.16,0.437,1.03,AZD6738
293A,AMPD2,-0.78,0.218,1.03,AZD6738
293A,AMPD3,2.13,0.983,0.998,AZD6738
293A,AMPH,0.87,0.807,0.992,AZD6738
293A,AMT,0.4,6.56E-01,1.01,AZD6738
293A,AMTN,0.59,0.722,1,AZD6738
293A,AMZ1,-0.85,0.199,1.03,AZD6738
293A,ANAPC11,0.54,0.705,1,AZD6738
293A,ANAPC13,0.77,0.779,0.994,AZD6738
293A,ANAPC15,-0.84,0.202,1.03,AZD6738
293A,ANAPC16,0.28,0.612,1.01,AZD6738
293A,ANAPC2,0.62,0.731,1,AZD6738
293A,ANAPC4,-1.18,0.119,1.02,AZD6738
293A,ANAPC5,1.25,0.895,0.992,AZD6738
293A,ANAPC7,-0.64,0.262,1.04,AZD6738
293A,ANG,-0.1,0.458,1.02,AZD6738
293A,ANGEL1,0.11,0.542,1.01,AZD6738
293A,ANGEL2,-1.4,0.0815,1,AZD6738
293A,ANGPT1,-0.28,0.391,1.04,AZD6738
293A,ANGPT2,-0.91,0.181,1.04,AZD6738
293A,ANGPT4,1.63,0.949,0.995,AZD6738
293A,ANGPTL1,-0.67,0.251,1.04,AZD6738
293A,ANGPTL2,0.65,0.741,1,AZD6738
293A,ANGPTL3,-0.02,0.491,1.02,AZD6738
293A,ANGPTL4,1.18,0.88,0.993,AZD6738
293A,ANGPTL5,-0.38,0.353,1.04,AZD6738
293A,ANGPTL6,-0.05,0.482,1.02,AZD6738
293A,ANGPTL7,-1.78,0.0378,0.927,AZD6738
293A,ANHX,-1.26,0.105,1.01,AZD6738
293A,ANK1,0.37,0.646,1.01,AZD6738
293A,ANK2,0.74,0.77,0.995,AZD6738
293A,ANK3,0.56,0.711,1,AZD6738
293A,ANKAR,-1.16,0.123,1.02,AZD6738
293A,ANKDD1A,-0.09,0.462,1.02,AZD6738
293A,ANKDD1B,-0.65,0.256,1.04,AZD6738
293A,ANKEF1,0.44,0.67,1.01,AZD6738
293A,ANKFN1,0.87,0.808,0.992,AZD6738
293A,ANKFY1,1.13,0.87,0.993,AZD6738
293A,ANKH,-1.04,0.149,1.02,AZD6738
293A,ANKIB1,0.51,0.695,1.01,AZD6738
293A,ANKK1,0.22,0.588,1.01,AZD6738
293A,ANKLE1,0.46,0.678,1.01,AZD6738
293A,ANKLE2,0.46,0.677,1.01,AZD6738
293A,ANKMY1,-1.56,0.0592,0.959,AZD6738
293A,ANKMY2,-1.05,0.147,1.02,AZD6738
293A,ANKRA2,-0.8,0.213,1.03,AZD6738
293A,ANKRD1,-0.05,0.479,1.02,AZD6738
293A,ANKRD10,-0.8,0.212,1.03,AZD6738
293A,ANKRD11,-0.95,0.17,1.03,AZD6738
293A,ANKRD12,1.04,0.851,0.994,AZD6738
293A,ANKRD13A,0.81,0.791,0.993,AZD6738
293A,ANKRD13B,1.34,0.909,0.993,AZD6738
293A,ANKRD13C,-0.88,0.19,1.03,AZD6738
293A,ANKRD13D,-0.19,0.426,1.03,AZD6738
293A,ANKRD16,0.36,0.641,1.01,AZD6738
293A,ANKRD17,0.4,0.656,1.01,AZD6738
293A,ANKRD2,-1.57,0.058,0.957,AZD6738
293A,ANKRD22,-0.05,0.479,1.02,AZD6738
293A,ANKRD23,-0.07,0.474,1.02,AZD6738
293A,ANKRD24,-0.48,0.317,1.04,AZD6738
293A,ANKRD26,0.15,0.558,1.01,AZD6738
293A,ANKRD27,-0.03,0.49,1.02,AZD6738
293A,ANKRD28,0.44,0.671,1.01,AZD6738
293A,ANKRD29,-0.49,0.311,1.05,AZD6738
293A,ANKRD30B,-0.2,0.419,1.03,AZD6738
293A,ANKRD31,-0.28,0.39,1.04,AZD6738
293A,ANKRD32,-1.2,0.115,1.01,AZD6738
293A,ANKRD33,-0.18,0.43,1.03,AZD6738
293A,ANKRD33B,-0.81,0.209,1.03,AZD6738
293A,ANKRD34A,1.89,0.97,0.995,AZD6738
293A,ANKRD34B,1.49,0.932,0.992,AZD6738
293A,ANKRD34C,0.84,0.8,0.994,AZD6738
293A,ANKRD35,0.59,0.723,1,AZD6738
293A,ANKRD36C,0.37,0.645,1.01,AZD6738
293A,ANKRD37,0.5,0.692,1.01,AZD6738
293A,ANKRD39,1.24,0.893,0.993,AZD6738
293A,ANKRD40,0.54,0.705,1,AZD6738
293A,ANKRD42,-0.55,0.293,1.05,AZD6738
293A,ANKRD44,-0.36,0.358,1.04,AZD6738
293A,ANKRD45,-2.38,0.00869,0.692,AZD6738
293A,ANKRD46,0.56,0.713,1,AZD6738
293A,ANKRD49,-1.74,0.0414,0.94,AZD6738
293A,ANKRD50,-0.48,0.316,1.04,AZD6738
293A,ANKRD52,1.04,0.85,0.994,AZD6738
293A,ANKRD53,0.12,0.547,1.01,AZD6738
293A,ANKRD54,-1.93,0.0266,0.861,AZD6738
293A,ANKRD55,0.8,0.788,0.993,AZD6738
293A,ANKRD6,-0.74,0.23,1.03,AZD6738
293A,ANKRD61,0.17,0.566,1.01,AZD6738
293A,ANKRD62,0.33,0.629,1.01,AZD6738
293A,ANKRD63,-0.95,0.17,1.03,AZD6738
293A,ANKRD65,2.04,0.979,0.997,AZD6738
293A,ANKRD66,-0.51,0.306,1.04,AZD6738
293A,ANKRD7,0.38,0.646,1.01,AZD6738
293A,ANKRD9,-0.42,0.338,1.04,AZD6738
293A,ANKS1A,-1.29,0.0989,1.01,AZD6738
293A,ANKS1B,-1.53,0.063,0.969,AZD6738
293A,ANKS3,-0.02,0.491,1.02,AZD6738
293A,ANKS4B,0.24,0.596,1.01,AZD6738
293A,ANKS6,0.66,0.744,0.999,AZD6738
293A,ANKUB1,1.05,0.853,0.994,AZD6738
293A,ANKZF1,-0.31,0.377,1.04,AZD6738
293A,ANLN,-1.01,0.156,1.02,AZD6738
293A,ANO1,-1.16,0.124,1.02,AZD6738
293A,ANO10,0.46,0.679,1.01,AZD6738
293A,ANO2,-0.97,0.165,1.03,AZD6738
293A,ANO3,-2.29,0.0111,0.722,AZD6738
293A,ANO4,2.33,0.99,0.998,AZD6738
293A,ANO5,-0.22,0.411,1.04,AZD6738
293A,ANO6,1.2,0.885,0.993,AZD6738
293A,ANO7,-0.86,0.195,1.03,AZD6738
293A,ANO8,0.51,0.697,1.01,AZD6738
293A,ANO9,0.33,0.628,1.01,AZD6738
293A,ANP32A,-1.09,0.138,1.01,AZD6738
293A,ANP32E,-0.07,0.47,1.02,AZD6738
293A,ANPEP,-0.92,0.18,1.04,AZD6738
293A,ANTXR1,0.33,0.628,1.01,AZD6738
293A,ANTXR2,0.88,0.81,0.992,AZD6738
293A,ANTXRL,-0.59,0.278,1.04,AZD6738
293A,ANXA1,0.03,0.51,1.02,AZD6738
293A,ANXA10,1.36,0.913,0.992,AZD6738
293A,ANXA11,-0.35,0.365,1.04,AZD6738
293A,ANXA13,-0.54,0.295,1.05,AZD6738
293A,ANXA2R,1.87,0.97,0.995,AZD6738
293A,ANXA3,0.49,0.687,1.01,AZD6738
293A,ANXA4,-1.62,0.053,0.971,AZD6738
293A,ANXA5,0.06,0.523,1.02,AZD6738
293A,ANXA6,-0.26,0.397,1.04,AZD6738
293A,ANXA7,1.2,0.884,0.993,AZD6738
293A,ANXA9,0.1,0.541,1.01,AZD6738
293A,AOAH,-1.95,0.0257,0.852,AZD6738
293A,AOC2,0.91,0.818,0.993,AZD6738
293A,AOC3,-0.12,0.453,1.02,AZD6738
293A,AOX1,-0.51,0.304,1.05,AZD6738
293A,AP1AR,-0.42,0.338,1.04,AZD6738
293A,AP1B1,-0.73,0.233,1.03,AZD6738
293A,AP1G1,0.48,0.683,1.01,AZD6738
293A,AP1G2,-0.84,0.2,1.03,AZD6738
293A,AP1M1,-0.39,0.347,1.04,AZD6738
293A,AP1M2,-0.04,0.486,1.02,AZD6738
293A,AP1S1,-1.71,0.0438,0.959,AZD6738
293A,AP1S3,-0.49,0.312,1.04,AZD6738
293A,AP2A1,1.51,0.935,0.993,AZD6738
293A,AP2A2,-0.86,0.195,1.03,AZD6738
293A,AP2B1,-0.76,0.223,1.03,AZD6738
293A,AP2M1,0.02,0.506,1.02,AZD6738
293A,AP2S1,1.16,0.876,0.992,AZD6738
293A,AP3B1,1.92,0.973,0.996,AZD6738
293A,AP3B2,-0.74,0.23,1.03,AZD6738
293A,AP3D1,1.65,0.95,0.995,AZD6738
293A,AP3M1,0,0.501,1.02,AZD6738
293A,AP3M2,-0.9,0.184,1.03,AZD6738
293A,AP3S2,0.95,0.829,0.994,AZD6738
293A,AP4B1,0.22,0.587,1.01,AZD6738
293A,AP4E1,0.45,0.673,1.01,AZD6738
293A,AP4M1,1.16,0.878,0.992,AZD6738
293A,AP5B1,-2.7,0.00344,0.554,AZD6738
293A,AP5M1,0.27,0.606,1.01,AZD6738
293A,AP5S1,0,0.501,1.02,AZD6738
293A,AP5Z1,1,0.842,0.995,AZD6738
293A,APAF1,-0.07,0.471,1.02,AZD6738
293A,APBA1,-1.81,0.0351,0.92,AZD6738
293A,APBA2,-2.63,0.00422,0.554,AZD6738
293A,APBA3,-0.78,0.217,1.03,AZD6738
293A,APBB1,0.13,0.551,1.01,AZD6738
293A,APBB1IP,0.5,0.69,1.01,AZD6738
293A,APBB2,1.33,0.909,0.993,AZD6738
293A,APBB3,-1.51,0.0654,0.982,AZD6738
293A,APC,0.77,0.779,0.994,AZD6738
293A,APC2,-0.62,0.268,1.04,AZD6738
293A,APCDD1,0.57,0.717,1,AZD6738
293A,APCDD1L,0.17,0.566,1.01,AZD6738
293A,APCS,-1.89,0.0294,0.901,AZD6738
293A,APEH,1.03,0.849,0.994,AZD6738
293A,APEX1,-1.73,0.0415,0.941,AZD6738
293A,APEX2,-0.14,0.445,1.03,AZD6738
293A,APH1A,-0.89,0.186,1.03,AZD6738
293A,APH1B,-0.55,0.293,1.05,AZD6738
293A,APLF,-0.67,0.253,1.04,AZD6738
293A,APLN,0.64,0.738,1,AZD6738
293A,APLNR,-1.87,0.0306,0.916,AZD6738
293A,APLP1,-1.04,0.148,1.02,AZD6738
293A,APLP2,-1.63,0.0517,0.98,AZD6738
293A,APMAP,1.66,0.951,0.995,AZD6738
293A,APOA1,-0.17,0.432,1.03,AZD6738
293A,APOA1BP,-0.54,0.293,1.05,AZD6738
293A,APOA2,-0.2,0.42,1.03,AZD6738
293A,APOA4,0.46,0.675,1.01,AZD6738
293A,APOA5,0.96,0.832,0.993,AZD6738
293A,APOB,-0.78,0.218,1.03,AZD6738
293A,APOBEC1,-0.35,0.364,1.04,AZD6738
293A,APOBEC2,-0.04,0.483,1.02,AZD6738
293A,APOBEC3A,-0.12,0.453,1.02,AZD6738
293A,APOBEC3D,0.55,0.708,1,AZD6738
293A,APOBEC3G,1.13,0.871,0.993,AZD6738
293A,APOBEC3H,0.2,0.581,1.01,AZD6738
293A,APOBR,-2.65,0.00402,0.566,AZD6738
293A,APOC3,-1.48,0.0691,0.984,AZD6738
293A,APOC4,0.23,0.591,1.01,AZD6738
293A,APOD,0.71,0.76,0.997,AZD6738
293A,APOE,0.24,0.594,1.01,AZD6738
293A,APOF,0.72,0.765,0.997,AZD6738
293A,APOH,0.48,0.685,1.01,AZD6738
293A,APOL1,-0.49,0.312,1.04,AZD6738
293A,APOL2,-0.4,0.344,1.04,AZD6738
293A,APOL3,0.06,0.526,1.02,AZD6738
293A,APOL5,0.53,0.703,1,AZD6738
293A,APOL6,-0.08,0.466,1.02,AZD6738
293A,APOLD1,1.41,0.921,0.991,AZD6738
293A,APOM,0.2,0.581,1.01,AZD6738
293A,APOO,-0.07,0.473,1.02,AZD6738
293A,APOOL,-2.01,0.0224,0.834,AZD6738
293A,APP,1.05,0.854,0.994,AZD6738
293A,APPBP2,0.92,0.82,0.993,AZD6738
293A,APPL1,0.7,0.758,0.997,AZD6738
293A,APPL2,-0.4,0.343,1.04,AZD6738
293A,APRT,1.56,0.941,0.994,AZD6738
293A,APTX,-0.12,0.453,1.02,AZD6738
293A,AQP1,-1.24,0.107,1.01,AZD6738
293A,AQP10,-1,0.158,1.02,AZD6738
293A,AQP11,0.35,0.636,1.01,AZD6738
293A,AQP2,1,0.84,0.994,AZD6738
293A,AQP3,-0.94,0.174,1.04,AZD6738
293A,AQP4,1.49,0.931,0.992,AZD6738
293A,AQP5,-0.38,0.354,1.04,AZD6738
293A,AQP6,1.1,0.863,0.992,AZD6738
293A,AQP8,-0.24,0.405,1.04,AZD6738
293A,AQP9,0.4,0.655,1.01,AZD6738
293A,AQR,-0.4,0.345,1.04,AZD6738
293A,AR,-0.56,0.287,1.04,AZD6738
293A,ARAF,1.4,0.92,0.991,AZD6738
293A,ARAP1,1.11,0.867,0.993,AZD6738
293A,ARAP2,1.98,0.976,0.996,AZD6738
293A,ARAP3,-0.54,0.294,1.05,AZD6738
293A,ARC,-1.68,0.0469,0.968,AZD6738
293A,ARCN1,-0.32,0.376,1.04,AZD6738
293A,AREL1,0.34,0.633,1.01,AZD6738
293A,ARF1,0.68,0.753,0.998,AZD6738
293A,ARF3,0.55,0.708,1,AZD6738
293A,ARF5,0.25,0.599,1.01,AZD6738
293A,ARFGAP1,-0.21,0.416,1.03,AZD6738
293A,ARFGAP2,-1.7,0.0444,0.963,AZD6738
293A,ARFGAP3,1.66,0.952,0.994,AZD6738
293A,ARFGEF1,0.1,0.538,1.01,AZD6738
293A,ARFGEF2,1.39,0.918,0.991,AZD6738
293A,ARFIP2,-0.6,0.275,1.04,AZD6738
293A,ARFRP1,-1,0.159,1.03,AZD6738
293A,ARG1,-0.11,0.455,1.02,AZD6738
293A,ARG2,0.4,0.655,1.01,AZD6738
293A,ARGLU1,0.51,0.697,1.01,AZD6738
293A,ARHGAP1,-1.46,0.072,0.986,AZD6738
293A,ARHGAP10,0.82,0.795,0.993,AZD6738
293A,ARHGAP11A,-0.28,0.391,1.04,AZD6738
293A,ARHGAP12,-0.06,0.476,1.02,AZD6738
293A,ARHGAP15,-0.48,0.314,1.04,AZD6738
293A,ARHGAP17,-0.71,0.24,1.03,AZD6738
293A,ARHGAP18,0.87,0.808,0.992,AZD6738
293A,ARHGAP19,-0.53,0.297,1.05,AZD6738
293A,ARHGAP20,-0.48,0.315,1.04,AZD6738
293A,ARHGAP21,0.04,0.515,1.02,AZD6738
293A,ARHGAP22,-0.29,0.384,1.04,AZD6738
293A,ARHGAP23,1.01,0.845,0.994,AZD6738
293A,ARHGAP24,0.7,0.758,0.997,AZD6738
293A,ARHGAP25,-0.07,0.471,1.02,AZD6738
293A,ARHGAP26,-0.09,0.464,1.02,AZD6738
293A,ARHGAP27,1.02,0.846,0.994,AZD6738
293A,ARHGAP28,0.52,0.699,1.01,AZD6738
293A,ARHGAP29,-0.99,0.162,1.02,AZD6738
293A,ARHGAP30,-1.51,0.0659,0.982,AZD6738
293A,ARHGAP31,-1.45,0.073,0.988,AZD6738
293A,ARHGAP32,-0.83,0.202,1.03,AZD6738
293A,ARHGAP33,0.52,0.699,1.01,AZD6738
293A,ARHGAP35,1.11,0.865,0.993,AZD6738
293A,ARHGAP36,0.46,0.678,1.01,AZD6738
293A,ARHGAP39,-0.99,0.162,1.02,AZD6738
293A,ARHGAP4,-0.17,0.432,1.03,AZD6738
293A,ARHGAP42,0.24,0.594,1.01,AZD6738
293A,ARHGAP44,1.22,0.89,0.993,AZD6738
293A,ARHGAP5,0.49,0.689,1.01,AZD6738
293A,ARHGAP6,-1.03,0.151,1.02,AZD6738
293A,ARHGAP8,0.5,0.692,1.01,AZD6738
293A,ARHGAP9,2.24,0.988,0.998,AZD6738
293A,ARHGDIA,0.3,0.618,1.01,AZD6738
293A,ARHGDIB,0.23,0.593,1.01,AZD6738
293A,ARHGDIG,-0.51,0.306,1.04,AZD6738
293A,ARHGEF1,0.29,0.615,1.01,AZD6738
293A,ARHGEF10,1.41,0.92,0.991,AZD6738
293A,ARHGEF10L,-1.79,0.0366,0.923,AZD6738
293A,ARHGEF11,-1.21,0.114,1.01,AZD6738
293A,ARHGEF12,-0.69,0.244,1.03,AZD6738
293A,ARHGEF15,-0.96,0.169,1.03,AZD6738
293A,ARHGEF16,0.67,0.748,0.999,AZD6738
293A,ARHGEF17,-0.3,0.382,1.04,AZD6738
293A,ARHGEF18,-0.09,0.464,1.02,AZD6738
293A,ARHGEF19,-0.79,0.215,1.03,AZD6738
293A,ARHGEF2,-0.6,0.274,1.05,AZD6738
293A,ARHGEF25,0.64,0.738,1,AZD6738
293A,ARHGEF26,1.92,0.973,0.996,AZD6738
293A,ARHGEF28,-0.01,0.496,1.02,AZD6738
293A,ARHGEF3,1.41,0.921,0.991,AZD6738
293A,ARHGEF33,0.21,0.582,1.01,AZD6738
293A,ARHGEF37,0.38,0.648,1.01,AZD6738
293A,ARHGEF38,1.1,0.864,0.993,AZD6738
293A,ARHGEF39,-0.46,0.322,1.04,AZD6738
293A,ARHGEF40,-0.16,0.437,1.03,AZD6738
293A,ARHGEF5,0.57,0.717,1,AZD6738
293A,ARHGEF6,0.23,0.593,1.01,AZD6738
293A,ARHGEF7,0.7,0.759,0.997,AZD6738
293A,ARHGEF9,1.12,0.869,0.993,AZD6738
293A,ARID1A,-0.77,0.219,1.03,AZD6738
293A,ARID1B,-0.21,0.416,1.03,AZD6738
293A,ARID2,1.39,0.918,0.991,AZD6738
293A,ARID3A,1.57,0.942,0.994,AZD6738
293A,ARID3C,-0.73,0.232,1.03,AZD6738
293A,ARID4A,-1.27,0.101,1.01,AZD6738
293A,ARID4B,0.65,0.742,1,AZD6738
293A,ARID5A,-1.12,0.131,1.01,AZD6738
293A,ARID5B,-1.64,0.0505,0.98,AZD6738
293A,ARIH1,-0.64,0.26,1.04,AZD6738
293A,ARIH2,2.66,0.996,1,AZD6738
293A,ARIH2OS,1.05,0.854,0.993,AZD6738
293A,ARL1,0.73,0.767,0.996,AZD6738
293A,ARL10,1.06,0.856,0.993,AZD6738
293A,ARL11,-0.44,0.331,1.04,AZD6738
293A,ARL13A,1.82,0.966,0.995,AZD6738
293A,ARL13B,1.13,0.871,0.993,AZD6738
293A,ARL14,0.31,0.621,1.01,AZD6738
293A,ARL14EP,-0.63,0.266,1.04,AZD6738
293A,ARL15,-0.26,0.396,1.04,AZD6738
293A,ARL16,0.81,0.792,0.993,AZD6738
293A,ARL2,0.53,0.703,1,AZD6738
293A,ARL3,0.28,0.609,1.01,AZD6738
293A,ARL4C,-0.35,0.361,1.04,AZD6738
293A,ARL4D,0.63,0.736,1,AZD6738
293A,ARL5B,0.06,0.525,1.01,AZD6738
293A,ARL5C,0.8,0.787,0.993,AZD6738
293A,ARL6,0.92,0.822,0.994,AZD6738
293A,ARL6IP1,1.02,0.846,0.994,AZD6738
293A,ARL6IP4,0.62,0.734,1,AZD6738
293A,ARL6IP5,-0.72,0.235,1.03,AZD6738
293A,ARL6IP6,0.24,0.595,1.01,AZD6738
293A,ARL8A,0.47,0.681,1.01,AZD6738
293A,ARL9,1.8,0.964,0.995,AZD6738
293A,ARMC1,-0.57,0.284,1.04,AZD6738
293A,ARMC12,0.6,0.726,1,AZD6738
293A,ARMC2,0.86,0.805,0.993,AZD6738
293A,ARMC3,0.15,0.56,1.01,AZD6738
293A,ARMC4,0.49,0.688,1.01,AZD6738
293A,ARMC5,-0.23,0.407,1.04,AZD6738
293A,ARMC6,1.73,0.958,0.994,AZD6738
293A,ARMC7,-1.77,0.0385,0.925,AZD6738
293A,ARMC8,0.07,0.526,1.02,AZD6738
293A,ARMC9,-1.1,0.136,1.01,AZD6738
293A,ARMCX1,-0.8,0.213,1.03,AZD6738
293A,ARMCX2,-1.6,0.0546,0.959,AZD6738
293A,ARMCX3,0.34,0.631,1.01,AZD6738
293A,ARMCX4,0.58,7.20E-01,1.00E+00,AZD6738
293A,ARMCX5,0.61,0.728,1,AZD6738
293A,ARMCX6,-0.3,0.384,1.04,AZD6738
293A,ARMS2,0.53,0.703,1,AZD6738
293A,ARNT,-0.44,0.33,1.04,AZD6738
293A,ARNT2,-0.63,0.264,1.04,AZD6738
293A,ARNTL,-1.79,0.037,0.927,AZD6738
293A,ARNTL2,-0.29,0.387,1.04,AZD6738
293A,ARPC1A,-0.78,0.218,1.03,AZD6738
293A,ARPC1B,-0.01,0.495,1.02,AZD6738
293A,ARPC2,0.9,0.816,0.993,AZD6738
293A,ARPC4,-1.12,0.13,1.01,AZD6738
293A,ARPC5,0.85,0.802,0.993,AZD6738
293A,ARPC5L,0.1,0.539,1.01,AZD6738
293A,ARPP19,0.65,0.742,1,AZD6738
293A,ARPP21,-0.14,0.445,1.03,AZD6738
293A,ARR3,-0.4,0.346,1.04,AZD6738
293A,ARRB1,0.28,0.612,1.01,AZD6738
293A,ARRB2,-1.86,0.0318,0.903,AZD6738
293A,ARRDC1,-0.23,0.409,1.04,AZD6738
293A,ARRDC2,-0.17,0.431,1.03,AZD6738
293A,ARRDC3,0.67,0.748,0.998,AZD6738
293A,ARRDC4,0.14,0.555,1.01,AZD6738
293A,ARRDC5,0.11,0.545,1.01,AZD6738
293A,ARSA,-0.94,0.173,1.04,AZD6738
293A,ARSB,-1.13,0.129,1.01,AZD6738
293A,ARSD,1.5,0.933,0.992,AZD6738
293A,ARSE,0.3,0.619,1.01,AZD6738
293A,ARSF,0.32,0.625,1.01,AZD6738
293A,ARSG,-0.32,0.375,1.04,AZD6738
293A,ARSH,1.36,0.913,0.992,AZD6738
293A,ARSI,-0.31,0.38,1.04,AZD6738
293A,ARSJ,0.53,0.703,1,AZD6738
293A,ARSK,0.04,0.515,1.02,AZD6738
293A,ART1,0.08,0.532,1.01,AZD6738
293A,ART3,1.84,0.967,0.995,AZD6738
293A,ART4,-0.21,0.419,1.03,AZD6738
293A,ART5,0.26,0.604,1.01,AZD6738
293A,ARTN,1.07,0.857,0.993,AZD6738
293A,ARV1,-0.5,0.309,1.04,AZD6738
293A,ARVCF,-0.73,0.234,1.03,AZD6738
293A,ARX,0.43,0.667,1.01,AZD6738
293A,AS3MT,0.24,0.596,1.01,AZD6738
293A,ASAH1,-0.48,0.314,1.04,AZD6738
293A,ASAH2,-1.06,0.144,1.01,AZD6738
293A,ASAP1,-0.06,0.476,1.02,AZD6738
293A,ASAP2,0.88,0.811,0.992,AZD6738
293A,ASAP3,-0.7,0.241,1.03,AZD6738
293A,ASB1,0.17,0.567,1.01,AZD6738
293A,ASB10,-1.3,0.0976,1.01,AZD6738
293A,ASB11,-0.09,0.465,1.02,AZD6738
293A,ASB12,1.19,0.883,0.993,AZD6738
293A,ASB13,-0.95,0.172,1.03,AZD6738
293A,ASB14,0.66,0.746,0.999,AZD6738
293A,ASB15,1.5,0.933,0.992,AZD6738
293A,ASB16,-1.62,0.0521,0.976,AZD6738
293A,ASB18,1.27,0.898,0.993,AZD6738
293A,ASB2,0.73,0.766,0.996,AZD6738
293A,ASB4,0.83,0.795,0.993,AZD6738
293A,ASB5,1.36,0.912,0.992,AZD6738
293A,ASB6,-0.25,0.4,1.04,AZD6738
293A,ASB7,0.26,0.604,1.01,AZD6738
293A,ASB8,0.87,0.809,0.992,AZD6738
293A,ASB9,-0.97,0.166,1.03,AZD6738
293A,ASCC1,0.96,0.831,0.994,AZD6738
293A,ASCC2,0.73,0.767,0.996,AZD6738
293A,ASCC3,0.55,0.71,1,AZD6738
293A,ASCL1,0.32,0.625,1.01,AZD6738
293A,ASCL2,2.35,0.991,0.999,AZD6738
293A,ASCL3,0.13,0.553,1.01,AZD6738
293A,ASCL4,-1.32,0.0934,1.01,AZD6738
293A,ASCL5,-0.14,0.443,1.03,AZD6738
293A,ASF1A,-2.68,0.0037,0.547,AZD6738
293A,ASF1B,-0.02,0.494,1.02,AZD6738
293A,ASGR1,-0.75,0.226,1.03,AZD6738
293A,ASGR2,-0.09,0.463,1.02,AZD6738
293A,ASH1L,0.65,0.741,1,AZD6738
293A,ASH2L,-1.7,0.0448,0.963,AZD6738
293A,ASIC1,-0.53,0.297,1.05,AZD6738
293A,ASIC2,0.04,0.517,1.02,AZD6738
293A,ASIC3,-0.24,0.406,1.04,AZD6738
293A,ASIC4,0.95,0.83,0.994,AZD6738
293A,ASIC5,0.61,0.728,1,AZD6738
293A,ASIP,1.44,0.925,0.991,AZD6738
293A,ASL,-0.6,0.273,1.04,AZD6738
293A,ASNA1,0.03,0.512,1.02,AZD6738
293A,ASNSD1,0.26,0.601,1.01,AZD6738
293A,ASPA,1,0.842,0.995,AZD6738
293A,ASPDH,0.46,0.676,1.01,AZD6738
293A,ASPG,0.15,0.558,1.01,AZD6738
293A,ASPH,0.15,0.56,1.01,AZD6738
293A,ASPHD1,-0.7,0.242,1.03,AZD6738
293A,ASPHD2,0.96,0.831,0.994,AZD6738
293A,ASPM,-2.46,0.00692,0.654,AZD6738
293A,ASPRV1,0.05,0.52,1.02,AZD6738
293A,ASPSCR1,-1.03,0.151,1.02,AZD6738
293A,ASRGL1,-1.24,0.107,1.01,AZD6738
293A,ASTE1,0,0.5,1.02,AZD6738
293A,ASTL,-0.49,0.311,1.05,AZD6738
293A,ASTN1,-0.38,0.352,1.04,AZD6738
293A,ASTN2,-0.41,0.339,1.04,AZD6738
293A,ASXL1,-0.16,0.435,1.03,AZD6738
293A,ASXL2,-0.02,0.492,1.02,AZD6738
293A,ASXL3,0.33,0.628,1.01,AZD6738
293A,ASZ1,-0.75,0.228,1.03,AZD6738
293A,ATAD2,0.37,0.644,1.01,AZD6738
293A,ATAD2B,-0.6,0.273,1.04,AZD6738
293A,ATAD3C,-0.09,0.463,1.02,AZD6738
293A,ATAD5,1.04,0.851,0.994,AZD6738
293A,ATAT1,-0.83,0.203,1.03,AZD6738
293A,ATCAY,0.31,0.623,1.01,AZD6738
293A,ATE1,0.49,0.686,1.01,AZD6738
293A,ATF2,-0.6,0.275,1.04,AZD6738
293A,ATF3,0.13,0.55,1.01,AZD6738
