Cell_line,GENE,normZ,p-value,FDR,Treatment
MCF10A,DDX54,-0.22,0.413,1.02,AZD6738
MCF10A,DDX56,-0.45,0.326,1.04,AZD6738
MCF10A,DDX58,0.2,0.578,1,AZD6738
MCF10A,DDX59,1.31,0.905,0.993,AZD6738
MCF10A,DDX6,0.32,0.627,1,AZD6738
MCF10A,DDX60,1.53,0.937,0.994,AZD6738
MCF10A,DDX60L,0.15,0.558,1.01,AZD6738
MCF10A,DEAF1,-0.99,0.16,1.07,AZD6738
MCF10A,DECR1,0.31,0.623,1,AZD6738
MCF10A,DECR2,-0.57,0.283,1.05,AZD6738
MCF10A,DEDD,0.07,0.527,1.01,AZD6738
MCF10A,DEDD2,0.01,0.504,1.02,AZD6738
MCF10A,DEF6,1.99,0.977,0.996,AZD6738
MCF10A,DEF8,0.32,0.624,1,AZD6738
MCF10A,DEFB113,-0.03,0.486,1.02,AZD6738
MCF10A,DEFB118,0.71,0.76,0.994,AZD6738
MCF10A,DEFB119,0.51,0.696,0.994,AZD6738
MCF10A,DEFB123,-0.26,0.396,1.02,AZD6738
MCF10A,DEFB124,0.42,0.661,0.999,AZD6738
MCF10A,DEFB126,0.56,0.711,0.992,AZD6738
MCF10A,DEFB132,0.32,0.627,1,AZD6738
MCF10A,DEFB135,0.33,0.628,1,AZD6738
MCF10A,DEGS1,0.03,0.513,1.01,AZD6738
MCF10A,DEGS2,1.32,0.906,0.993,AZD6738
MCF10A,DEK,-0.55,0.291,1.05,AZD6738
MCF10A,DENND1A,0.17,0.568,1.01,AZD6738
MCF10A,DENND1B,-0.36,0.358,1.03,AZD6738
MCF10A,DENND1C,1.45,0.926,0.994,AZD6738
MCF10A,DENND2A,0.89,0.812,0.991,AZD6738
MCF10A,DENND2C,-0.06,0.477,1.02,AZD6738
MCF10A,DENND2D,0.15,0.559,1,AZD6738
MCF10A,DENND3,-0.83,0.203,1.06,AZD6738
MCF10A,DENND4A,0.19,0.574,1,AZD6738
MCF10A,DENND4B,0.2,0.578,1,AZD6738
MCF10A,DENND4C,1.62,0.947,0.994,AZD6738
MCF10A,DENND5A,-2.92,0.00177,0.407,AZD6738
MCF10A,DENND5B,-0.47,0.318,1.04,AZD6738
MCF10A,DENND6A,0.25,0.598,1,AZD6738
MCF10A,DENND6B,-1.31,0.0948,1.07,AZD6738
MCF10A,DEPDC1B,-1.63,0.0516,1.01,AZD6738
MCF10A,DEPDC4,-0.14,0.444,1.02,AZD6738
MCF10A,DEPDC5,-2,0.0226,0.898,AZD6738
MCF10A,DEPDC7,-1.98,0.0239,0.912,AZD6738
MCF10A,DEPTOR,-1.2,0.116,1.07,AZD6738
MCF10A,DERA,0.26,0.601,1,AZD6738
MCF10A,DERL1,-0.28,0.389,1.02,AZD6738
MCF10A,DERL2,2.52,0.994,1,AZD6738
MCF10A,DERL3,0.34,0.635,1,AZD6738
MCF10A,DES,-0.6,0.273,1.06,AZD6738
MCF10A,DESI1,-0.39,0.348,1.03,AZD6738
MCF10A,DESI2,0.09,0.535,1.01,AZD6738
MCF10A,DET1,0.52,0.698,0.994,AZD6738
MCF10A,DFFA,1.23,0.89,0.992,AZD6738
MCF10A,DFFB,-0.18,0.43,1.02,AZD6738
MCF10A,DFNA5,-0.19,0.423,1.02,AZD6738
MCF10A,DFNB31,-0.1,0.46,1.02,AZD6738
MCF10A,DFNB59,-0.18,0.427,1.02,AZD6738
MCF10A,DGAT1,1.03,0.848,0.989,AZD6738
MCF10A,DGAT2,-0.69,0.245,1.05,AZD6738
MCF10A,DGAT2L6,-0.49,0.313,1.04,AZD6738
MCF10A,DGCR14,-1.67,0.0472,0.998,AZD6738
MCF10A,DGCR2,-0.16,0.435,1.02,AZD6738
MCF10A,DGCR8,-0.16,0.438,1.02,AZD6738
MCF10A,DGKA,-0.17,0.432,1.02,AZD6738
MCF10A,DGKB,-0.82,0.207,1.06,AZD6738
MCF10A,DGKD,-1.25,0.105,1.07,AZD6738
MCF10A,DGKE,0.22,0.588,1,AZD6738
MCF10A,DGKG,0.46,0.676,0.994,AZD6738
MCF10A,DGKH,-0.66,0.255,1.06,AZD6738
MCF10A,DGKI,-0.91,0.181,1.07,AZD6738
MCF10A,DGKQ,2.16,0.984,0.998,AZD6738
MCF10A,DGKZ,0.47,0.68,0.994,AZD6738
MCF10A,DGUOK,-0.07,0.47,1.02,AZD6738
MCF10A,DHCR24,0.38,0.649,1,AZD6738
MCF10A,DHCR7,0.14,0.556,1,AZD6738
MCF10A,DHDDS,-0.12,0.451,1.02,AZD6738
MCF10A,DHDH,-0.16,0.436,1.02,AZD6738
MCF10A,DHH,0.16,0.565,1.01,AZD6738
MCF10A,DHODH,-0.58,0.282,1.05,AZD6738
MCF10A,DHPS,-0.63,0.263,1.05,AZD6738
MCF10A,DHRS1,-0.78,0.217,1.07,AZD6738
MCF10A,DHRS11,1.5,0.933,0.994,AZD6738
MCF10A,DHRS12,0.08,0.531,1.01,AZD6738
MCF10A,DHRS13,0.17,0.566,1.01,AZD6738
MCF10A,DHRS2,-0.31,0.379,1.03,AZD6738
MCF10A,DHRS3,0.03,0.512,1.01,AZD6738
MCF10A,DHRS4,-0.71,0.239,1.06,AZD6738
MCF10A,DHRS7,0.03,0.511,1.01,AZD6738
MCF10A,DHRS7B,-0.52,0.302,1.05,AZD6738
MCF10A,DHRS7C,0.68,0.753,0.993,AZD6738
MCF10A,DHRS9,-0.43,0.334,1.04,AZD6738
MCF10A,DHTKD1,0.78,0.781,0.995,AZD6738
MCF10A,DHX15,-1.49,0.068,1.05,AZD6738
MCF10A,DHX16,-0.75,2.26E-01,1.06E+00,AZD6738
MCF10A,DHX29,-0.67,0.252,1.05,AZD6738
MCF10A,DHX30,-2.84,0.00226,0.425,AZD6738
MCF10A,DHX32,-0.14,0.446,1.02,AZD6738
MCF10A,DHX33,0.17,0.568,1.01,AZD6738
MCF10A,DHX34,1.58,0.942,0.994,AZD6738
MCF10A,DHX35,-0.37,0.354,1.03,AZD6738
MCF10A,DHX36,0.56,0.713,0.992,AZD6738
MCF10A,DHX37,1.04,0.851,0.99,AZD6738
MCF10A,DHX38,-1.26,0.104,1.07,AZD6738
MCF10A,DHX40,0.12,0.547,1.01,AZD6738
MCF10A,DHX57,0.67,0.748,0.992,AZD6738
MCF10A,DHX58,1.68,0.953,0.994,AZD6738
MCF10A,DHX8,-1.85,0.0319,0.946,AZD6738
MCF10A,DHX9,1.25,0.895,0.993,AZD6738
MCF10A,DIABLO,-1.98,0.0239,0.914,AZD6738
MCF10A,DIAPH1,0.57,0.714,0.992,AZD6738
MCF10A,DIAPH2,0.56,0.712,0.992,AZD6738
MCF10A,DIAPH3,0.28,0.61,1,AZD6738
MCF10A,DICER1,-0.07,0.473,1.02,AZD6738
MCF10A,DIDO1,1.2,0.885,0.991,AZD6738
MCF10A,DIEXF,-0.39,0.348,1.03,AZD6738
MCF10A,DIMT1,1.74,0.959,0.995,AZD6738
MCF10A,DIO1,0.84,0.8,0.993,AZD6738
MCF10A,DIO2,-0.27,0.393,1.02,AZD6738
MCF10A,DIO3,-0.38,0.352,1.03,AZD6738
MCF10A,DIP2A,-0.28,0.39,1.02,AZD6738
MCF10A,DIP2B,1.57,0.941,0.994,AZD6738
MCF10A,DIP2C,0.15,0.561,1,AZD6738
MCF10A,DIRAS1,0.81,0.79,0.994,AZD6738
MCF10A,DIRAS2,1.62,0.948,0.995,AZD6738
MCF10A,DIRAS3,-1.46,0.0717,1.05,AZD6738
MCF10A,DIRC2,-0.46,0.324,1.04,AZD6738
MCF10A,DIS3,-0.76,0.224,1.06,AZD6738
MCF10A,DIS3L,-0.17,0.434,1.02,AZD6738
MCF10A,DIS3L2,-1.11,0.133,1.07,AZD6738
MCF10A,DISC1,-0.66,0.254,1.06,AZD6738
MCF10A,DISP1,1.38,0.916,0.994,AZD6738
MCF10A,DISP2,-0.95,0.171,1.07,AZD6738
MCF10A,DIXDC1,-0.59,0.279,1.05,AZD6738
MCF10A,DKK1,0.64,0.74,0.992,AZD6738
MCF10A,DKK2,0.7,0.756,0.994,AZD6738
MCF10A,DKK3,-1.9,0.0289,0.944,AZD6738
MCF10A,DKK4,-0.25,0.403,1.02,AZD6738
MCF10A,DKKL1,1,0.842,0.989,AZD6738
MCF10A,DLAT,-0.5,0.307,1.04,AZD6738
MCF10A,DLC1,-0.07,0.473,1.02,AZD6738
MCF10A,DLD,-1.61,0.054,1.01,AZD6738
MCF10A,DLEC1,-0.24,0.407,1.02,AZD6738
MCF10A,DLEU7,0.47,0.682,0.994,AZD6738
MCF10A,DLG1,0.04,0.515,1.01,AZD6738
MCF10A,DLG2,-2.44,0.00736,0.653,AZD6738
MCF10A,DLG3,-0.11,0.455,1.02,AZD6738
MCF10A,DLG4,0.95,0.829,0.991,AZD6738
MCF10A,DLG5,1.42,0.922,0.994,AZD6738
MCF10A,DLGAP1,0.7,0.757,0.994,AZD6738
MCF10A,DLGAP2,-1.86,0.0313,0.944,AZD6738
MCF10A,DLGAP3,0.62,0.733,0.992,AZD6738
MCF10A,DLGAP4,1.73,0.958,0.995,AZD6738
MCF10A,DLGAP5,-0.67,0.251,1.05,AZD6738
MCF10A,DLK1,0.47,0.682,0.993,AZD6738
MCF10A,DLK2,1.25,0.894,0.992,AZD6738
MCF10A,DLL1,0.51,0.697,0.994,AZD6738
MCF10A,DLL3,0.53,0.701,0.993,AZD6738
MCF10A,DLL4,-0.49,0.311,1.04,AZD6738
MCF10A,DLST,-1.02,0.153,1.07,AZD6738
MCF10A,DLX1,-1.72,0.0428,0.987,AZD6738
MCF10A,DLX2,0.5,0.691,0.993,AZD6738
MCF10A,DLX3,-0.53,0.299,1.05,AZD6738
MCF10A,DLX4,-0.58,0.281,1.05,AZD6738
MCF10A,DLX5,0.29,0.613,1,AZD6738
MCF10A,DLX6,0.4,0.654,1,AZD6738
MCF10A,DMAP1,-1.04,0.148,1.07,AZD6738
MCF10A,DMBT1,1.15,0.876,0.991,AZD6738
MCF10A,DMBX1,0.16,0.565,1,AZD6738
MCF10A,DMC1,-0.12,0.451,1.02,AZD6738
MCF10A,DMD,0.57,0.714,0.992,AZD6738
MCF10A,DMGDH,-1.94,0.0264,0.939,AZD6738
MCF10A,DMKN,0.38,0.649,1,AZD6738
MCF10A,DMP1,1.39,0.918,0.994,AZD6738
MCF10A,DMPK,-0.35,0.364,1.03,AZD6738
MCF10A,DMRT1,0.05,0.521,1.01,AZD6738
MCF10A,DMRT2,-1.55,0.0601,1.04,AZD6738
MCF10A,DMRT3,0.05,0.521,1.01,AZD6738
MCF10A,DMRTA1,0.7,0.757,0.994,AZD6738
MCF10A,DMRTA2,-1.49,0.0687,1.05,AZD6738
MCF10A,DMRTB1,-0.56,0.288,1.05,AZD6738
MCF10A,DMRTC2,0.98,0.838,0.99,AZD6738
MCF10A,DMTF1,0.56,0.711,0.992,AZD6738
MCF10A,DMWD,-0.06,0.478,1.02,AZD6738
MCF10A,DMXL1,0.01,0.505,1.02,AZD6738
MCF10A,DMXL2,0.42,0.663,0.998,AZD6738
MCF10A,DNA2,-1.18,0.12,1.07,AZD6738
MCF10A,DNAAF1,0.33,0.629,1,AZD6738
MCF10A,DNAAF2,0.41,0.659,1,AZD6738
MCF10A,DNAAF3,-0.39,0.348,1.03,AZD6738
MCF10A,DNAH1,-1.03,0.152,1.07,AZD6738
MCF10A,DNAH10,1.43,0.923,0.994,AZD6738
MCF10A,DNAH10OS,-0.73,0.233,1.06,AZD6738
MCF10A,DNAH11,-1.18,0.119,1.08,AZD6738
MCF10A,DNAH12,-0.48,0.316,1.04,AZD6738
MCF10A,DNAH14,-1.31,0.0953,1.07,AZD6738
MCF10A,DNAH17,0.35,0.637,1,AZD6738
MCF10A,DNAH2,-0.32,0.375,1.02,AZD6738
MCF10A,DNAH3,0.01,0.503,1.02,AZD6738
MCF10A,DNAH5,-0.58,0.28,1.05,AZD6738
MCF10A,DNAH6,-0.98,0.163,1.08,AZD6738
MCF10A,DNAH7,0.34,0.632,1,AZD6738
MCF10A,DNAH8,0.42,0.662,0.999,AZD6738
MCF10A,DNAH9,-0.14,0.444,1.02,AZD6738
MCF10A,DNAI1,-0.24,0.405,1.02,AZD6738
MCF10A,DNAI2,0.55,0.708,0.993,AZD6738
MCF10A,DNAJA2,-0.33,0.371,1.03,AZD6738
MCF10A,DNAJA3,-1.59,0.0558,1.02,AZD6738
MCF10A,DNAJA4,-0.69,0.245,1.05,AZD6738
MCF10A,DNAJB11,-0.76,0.223,1.06,AZD6738
MCF10A,DNAJB12,0.02,0.506,1.01,AZD6738
MCF10A,DNAJB13,-0.4,0.343,1.03,AZD6738
MCF10A,DNAJB14,0.18,0.572,1.01,AZD6738
MCF10A,DNAJB2,-0.25,0.403,1.02,AZD6738
MCF10A,DNAJB5,-0.4,0.343,1.04,AZD6738
MCF10A,DNAJB6,0.03,0.512,1.01,AZD6738
MCF10A,DNAJB7,-0.44,0.329,1.04,AZD6738
MCF10A,DNAJB8,-3.04,0.00119,0.341,AZD6738
MCF10A,DNAJC1,-0.42,0.339,1.03,AZD6738
MCF10A,DNAJC10,-0.44,0.331,1.04,AZD6738
MCF10A,DNAJC11,-0.05,0.48,1.02,AZD6738
MCF10A,DNAJC12,0.91,0.82,0.991,AZD6738
MCF10A,DNAJC13,1.69,0.955,0.994,AZD6738
MCF10A,DNAJC14,-0.07,0.472,1.02,AZD6738
MCF10A,DNAJC15,1.05,0.853,0.99,AZD6738
MCF10A,DNAJC16,-0.65,0.256,1.05,AZD6738
MCF10A,DNAJC17,-0.18,0.428,1.02,AZD6738
MCF10A,DNAJC18,-1.11,0.133,1.07,AZD6738
MCF10A,DNAJC2,-1.09,0.138,1.07,AZD6738
MCF10A,DNAJC21,-0.77,0.22,1.06,AZD6738
MCF10A,DNAJC22,-0.58,0.281,1.05,AZD6738
MCF10A,DNAJC25,-0.27,0.395,1.02,AZD6738
MCF10A,DNAJC27,-0.16,0.437,1.02,AZD6738
MCF10A,DNAJC3,0.74,0.769,0.995,AZD6738
MCF10A,DNAJC30,0.26,0.601,1,AZD6738
MCF10A,DNAJC4,-0.75,0.226,1.06,AZD6738
MCF10A,DNAJC5,-0.2,0.423,1.02,AZD6738
MCF10A,DNAJC5B,0.38,0.648,1,AZD6738
MCF10A,DNAJC5G,0.13,0.553,1,AZD6738
MCF10A,DNAJC6,-0.54,0.294,1.05,AZD6738
MCF10A,DNAJC7,-0.16,0.437,1.02,AZD6738
MCF10A,DNAJC8,-1.31,0.0956,1.07,AZD6738
MCF10A,DNAL1,-0.5,0.31,1.04,AZD6738
MCF10A,DNAL4,-0.19,0.424,1.02,AZD6738
MCF10A,DNALI1,-1.13,0.13,1.06,AZD6738
MCF10A,DNASE1,-1.08,0.139,1.07,AZD6738
MCF10A,DNASE1L1,-1.18,0.12,1.08,AZD6738
MCF10A,DNASE1L2,-0.03,0.488,1.02,AZD6738
MCF10A,DNASE1L3,-1,0.159,1.07,AZD6738
MCF10A,DNASE2,-0.39,0.35,1.03,AZD6738
MCF10A,DNASE2B,0.29,0.612,1,AZD6738
MCF10A,DNER,0.07,0.528,1.01,AZD6738
MCF10A,DNHD1,0.09,0.534,1.01,AZD6738
MCF10A,DNLZ,-0.36,0.361,1.03,AZD6738
MCF10A,DNM1,-1.18,0.119,1.08,AZD6738
MCF10A,DNM1L,0.41,0.658,1,AZD6738
MCF10A,DNM2,-0.64,0.262,1.05,AZD6738
MCF10A,DNM3,-1.02,0.153,1.07,AZD6738
MCF10A,DNMBP,-0.5,0.308,1.04,AZD6738
MCF10A,DNMT1,-0.07,0.474,1.02,AZD6738
MCF10A,DNMT3A,1.2,0.884,0.991,AZD6738
MCF10A,DNMT3B,1.04,0.851,0.99,AZD6738
MCF10A,DNMT3L,-0.01,0.496,1.02,AZD6738
MCF10A,DNPEP,1.21,0.887,0.992,AZD6738
MCF10A,DNPH1,-0.6,0.273,1.05,AZD6738
MCF10A,DNTT,1.89,0.971,0.996,AZD6738
MCF10A,DNTTIP1,-3.27,0.000543,0.194,AZD6738
MCF10A,DNTTIP2,-0.45,0.327,1.04,AZD6738
MCF10A,DOC2A,-1.34,0.0907,1.07,AZD6738
MCF10A,DOC2B,0.37,0.645,1,AZD6738
MCF10A,DOCK1,1.09,0.862,0.99,AZD6738
MCF10A,DOCK10,0.53,0.7,0.993,AZD6738
MCF10A,DOCK11,1.19,0.883,0.991,AZD6738
MCF10A,DOCK2,-0.12,0.452,1.02,AZD6738
MCF10A,DOCK3,-0.1,0.458,1.02,AZD6738
MCF10A,DOCK4,0.98,0.836,0.989,AZD6738
MCF10A,DOCK5,-0.04,0.482,1.02,AZD6738
MCF10A,DOCK6,1.22,0.889,0.992,AZD6738
MCF10A,DOCK7,1.44,0.925,0.994,AZD6738
MCF10A,DOCK8,-1.45,0.0742,1.05,AZD6738
MCF10A,DOCK9,-0.07,0.474,1.02,AZD6738
MCF10A,DOHH,1.8,0.964,0.995,AZD6738
MCF10A,DOK1,0.16,0.563,1.01,AZD6738
MCF10A,DOK2,0.3,0.618,1,AZD6738
MCF10A,DOK3,0.12,0.548,1.01,AZD6738
MCF10A,DOK4,-0.43,0.333,1.04,AZD6738
MCF10A,DOK5,-0.16,0.436,1.02,AZD6738
MCF10A,DOK6,-0.37,0.356,1.03,AZD6738
MCF10A,DOK7,2.95,0.998,1,AZD6738
MCF10A,DOLK,2.34,0.99,1,AZD6738
MCF10A,DOLPP1,0.01,0.504,1.02,AZD6738
MCF10A,DOPEY1,0.94,0.827,0.991,AZD6738
MCF10A,DOPEY2,-1.14,0.127,1.06,AZD6738
MCF10A,DOT1L,0.73,0.766,0.995,AZD6738
MCF10A,DPAGT1,2.29,0.989,0.999,AZD6738
MCF10A,DPCD,-0.22,0.412,1.02,AZD6738
MCF10A,DPCR1,-0.82,0.207,1.06,AZD6738
MCF10A,DPEP1,-0.4,0.343,1.04,AZD6738
MCF10A,DPEP2,-0.57,2.84E-01,1.05,AZD6738
MCF10A,DPEP3,-1.02,0.155,1.08,AZD6738
MCF10A,DPF1,0.16,0.565,1.01,AZD6738
MCF10A,DPF2,-1.84,0.0327,0.948,AZD6738
MCF10A,DPF3,-0.21,0.415,1.02,AZD6738
MCF10A,DPH1,-0.69,0.244,1.05,AZD6738
MCF10A,DPH2,-0.69,0.244,1.05,AZD6738
MCF10A,DPH5,0.19,0.574,1,AZD6738
MCF10A,DPM1,0.58,0.718,0.993,AZD6738
MCF10A,DPM2,0.46,0.676,0.995,AZD6738
MCF10A,DPM3,-0.71,0.238,1.06,AZD6738
MCF10A,DPP10,-0.2,0.42,1.02,AZD6738
MCF10A,DPP3,-0.19,0.424,1.02,AZD6738
MCF10A,DPP4,-0.64,0.26,1.05,AZD6738
MCF10A,DPP6,0.87,0.808,0.991,AZD6738
MCF10A,DPP7,0.21,0.584,1,AZD6738
MCF10A,DPP8,1.43,0.924,0.994,AZD6738
MCF10A,DPP9,0.47,0.681,0.994,AZD6738
MCF10A,DPPA4,0.46,0.677,0.994,AZD6738
MCF10A,DPT,-1.9,0.0285,0.943,AZD6738
MCF10A,DPY19L1,-0.41,0.339,1.03,AZD6738
MCF10A,DPY19L3,1.72,0.958,0.995,AZD6738
MCF10A,DPY19L4,-0.19,0.425,1.02,AZD6738
MCF10A,DPYD,0.59,0.723,0.993,AZD6738
MCF10A,DPYS,-2.03,0.0211,0.892,AZD6738
MCF10A,DPYSL2,1.23,0.891,0.992,AZD6738
MCF10A,DPYSL3,-1.43,0.0763,1.05,AZD6738
MCF10A,DPYSL4,1.62,0.948,0.994,AZD6738
MCF10A,DPYSL5,0.7,0.757,0.994,AZD6738
MCF10A,DQX1,-0.67,0.25,1.05,AZD6738
MCF10A,DR1,-0.14,0.443,1.02,AZD6738
MCF10A,DRAM1,-1.18,0.12,1.08,AZD6738
MCF10A,DRAM2,0.91,0.819,0.991,AZD6738
MCF10A,DRAP1,1.59,0.944,0.994,AZD6738
MCF10A,DRAXIN,-0.66,0.256,1.06,AZD6738
MCF10A,DRC1,-0.72,0.236,1.06,AZD6738
MCF10A,DRD1,-0.73,0.232,1.06,AZD6738
MCF10A,DRD2,0.22,0.586,1,AZD6738
MCF10A,DRD3,0.4,0.656,1,AZD6738
MCF10A,DRD4,-0.25,0.4,1.02,AZD6738
MCF10A,DRG2,-1.16,0.122,1.07,AZD6738
MCF10A,DRGX,-1.26,0.104,1.07,AZD6738
MCF10A,DROSHA,-0.15,0.441,1.02,AZD6738
MCF10A,DRP2,1.1,8.65E-01,9.90E-01,AZD6738
MCF10A,DSC1,-0.75,2.27E-01,1.06,AZD6738
MCF10A,DSC2,0.62,0.731,0.992,AZD6738
MCF10A,DSC3,-0.78,0.218,1.07,AZD6738
MCF10A,DSCAM,1.22,0.889,0.992,AZD6738
MCF10A,DSCAML1,1,0.841,0.989,AZD6738
MCF10A,DSCC1,-1.83,0.0337,0.953,AZD6738
MCF10A,DSCR3,-0.19,0.427,1.02,AZD6738
MCF10A,DSCR4,0.1,0.539,1.01,AZD6738
MCF10A,DSE,1.22,0.889,0.992,AZD6738
MCF10A,DSEL,-0.44,0.331,1.04,AZD6738
MCF10A,DSG1,0.16,0.564,1.01,AZD6738
MCF10A,DSG2,-0.71,0.24,1.06,AZD6738
MCF10A,DSG3,-0.53,0.299,1.05,AZD6738
MCF10A,DSG4,-0.48,0.314,1.04,AZD6738
MCF10A,DSN1,-0.49,0.313,1.04,AZD6738
MCF10A,DSP,0.81,0.791,0.994,AZD6738
MCF10A,DSPP,0.37,0.645,1,AZD6738
MCF10A,DST,0.32,0.626,1,AZD6738
MCF10A,DSTYK,-0.8,0.211,1.06,AZD6738
MCF10A,DTD1,-0.05,0.48,1.02,AZD6738
MCF10A,DTD2,-0.15,0.44,1.02,AZD6738
MCF10A,DTHD1,-0.17,0.434,1.02,AZD6738
MCF10A,DTL,0.14,0.556,1.01,AZD6738
MCF10A,DTNA,-1.21,0.113,1.07,AZD6738
MCF10A,DTNB,-0.39,0.348,1.03,AZD6738
MCF10A,DTNBP1,0.41,0.66,1,AZD6738
MCF10A,DTWD2,0.88,0.811,0.99,AZD6738
MCF10A,DTX1,-0.13,0.448,1.02,AZD6738
MCF10A,DTX2,-0.86,0.195,1.06,AZD6738
MCF10A,DTX3,0.23,0.59,1,AZD6738
MCF10A,DTX3L,-0.3,0.381,1.03,AZD6738
MCF10A,DTX4,-1.47,0.0711,1.05,AZD6738
MCF10A,DTYMK,0.76,0.777,0.995,AZD6738
MCF10A,DUOX1,-1.41,0.0794,1.06,AZD6738
MCF10A,DUOX2,-1.26,0.105,1.07,AZD6738
MCF10A,DUOXA1,0.11,0.544,1.01,AZD6738
MCF10A,DUOXA2,-1.54,0.0619,1.05,AZD6738
MCF10A,DUPD1,-0.58,0.28,1.05,AZD6738
MCF10A,DUS1L,2.49,0.994,1,AZD6738
MCF10A,DUS3L,0.04,0.515,1.01,AZD6738
MCF10A,DUS4L,-0.09,0.465,1.02,AZD6738
MCF10A,DUSP1,-0.92,0.178,1.07,AZD6738
MCF10A,DUSP10,0.95,0.829,0.991,AZD6738
MCF10A,DUSP11,0.35,0.638,1,AZD6738
MCF10A,DUSP12,2.54,0.994,1,AZD6738
MCF10A,DUSP13,0.19,0.577,1,AZD6738
MCF10A,DUSP14,0.17,0.567,1.01,AZD6738
MCF10A,DUSP15,1.38,0.916,0.994,AZD6738
MCF10A,DUSP16,-0.97,0.166,1.08,AZD6738
MCF10A,DUSP18,-0.79,0.216,1.06,AZD6738
MCF10A,DUSP19,-0.46,0.322,1.04,AZD6738
MCF10A,DUSP2,-0.05,0.479,1.02,AZD6738
MCF10A,DUSP21,-0.27,0.395,1.02,AZD6738
MCF10A,DUSP22,-0.89,0.188,1.07,AZD6738
MCF10A,DUSP23,-0.02,0.494,1.02,AZD6738
MCF10A,DUSP26,-1.09,0.139,1.07,AZD6738
MCF10A,DUSP27,-0.24,0.403,1.02,AZD6738
MCF10A,DUSP28,-0.51,0.304,1.05,AZD6738
MCF10A,DUSP3,1.04,0.85,0.99,AZD6738
MCF10A,DUSP4,0.58,0.719,0.992,AZD6738
MCF10A,DUSP5,-0.69,0.245,1.05,AZD6738
MCF10A,DUSP6,0.03,0.512,1.01,AZD6738
MCF10A,DUSP7,-0.52,0.302,1.05,AZD6738
MCF10A,DUSP8,1.35,0.911,0.993,AZD6738
MCF10A,DUSP9,-0.32,0.374,1.02,AZD6738
MCF10A,DVL1,0.48,0.686,0.993,AZD6738
MCF10A,DVL2,-0.02,0.49,1.02,AZD6738
MCF10A,DVL3,-1.66,0.0485,1,AZD6738
MCF10A,DYDC1,-1.41,0.0795,1.06,AZD6738
MCF10A,DYDC2,-0.06,0.476,1.02,AZD6738
MCF10A,DYM,-0.21,0.418,1.02,AZD6738
MCF10A,DYNAP,-0.03,0.487,1.02,AZD6738
MCF10A,DYNC1H1,-0.38,0.352,1.03,AZD6738
MCF10A,DYNC1I1,-0.19,0.425,1.02,AZD6738
MCF10A,DYNC1I2,-0.95,0.172,1.07,AZD6738
MCF10A,DYNC1LI1,0.53,0.702,0.993,AZD6738
MCF10A,DYNC1LI2,0.41,0.659,1,AZD6738
MCF10A,DYNC2H1,0.27,0.607,1,AZD6738
MCF10A,DYNC2LI1,0.07,0.529,1.01,AZD6738
MCF10A,DYNLL2,1.13,0.871,0.991,AZD6738
MCF10A,DYNLRB1,0.74,0.77,0.995,AZD6738
MCF10A,DYNLRB2,0.91,0.818,0.991,AZD6738
MCF10A,DYNLT3,2.32,0.99,1,AZD6738
MCF10A,DYRK1A,0.74,0.771,0.995,AZD6738
MCF10A,DYRK1B,1.68,0.954,0.994,AZD6738
MCF10A,DYRK2,-0.14,0.443,1.02,AZD6738
MCF10A,DYRK3,0.23,0.59,1,AZD6738
MCF10A,DYRK4,-0.2,0.422,1.02,AZD6738
MCF10A,DYSF,-0.19,0.423,1.02,AZD6738
MCF10A,DYTN,-0.48,0.314,1.04,AZD6738
MCF10A,DYX1C1,-2.08,0.0189,0.881,AZD6738
MCF10A,DZANK1,0.79,0.785,0.994,AZD6738
MCF10A,DZIP1,1.38,0.916,0.994,AZD6738
MCF10A,DZIP1L,-0.13,0.449,1.02,AZD6738
MCF10A,DZIP3,1.79,0.963,0.996,AZD6738
MCF10A,E2F1,3.26,0.999,1,AZD6738
MCF10A,E2F2,1.26,0.897,0.993,AZD6738
MCF10A,E2F3,1.87,0.97,0.997,AZD6738
MCF10A,E2F4,-2.28,0.0113,0.748,AZD6738
MCF10A,E2F5,0.04,0.514,1.01,AZD6738
MCF10A,E2F6,0.29,0.614,1,AZD6738
MCF10A,E2F7,1.05,0.852,0.99,AZD6738
MCF10A,E2F8,-0.08,0.47,1.02,AZD6738
MCF10A,E4F1,0.21,0.583,1,AZD6738
MCF10A,EAF1,0.86,0.804,0.992,AZD6738
MCF10A,EAF2,0.54,0.704,0.993,AZD6738
MCF10A,EAPP,-0.42,0.338,1.04,AZD6738
MCF10A,EARS2,0.14,0.555,1.01,AZD6738
MCF10A,EBAG9,-1.28,0.101,1.07,AZD6738
MCF10A,EBF1,0.77,0.778,0.994,AZD6738
MCF10A,EBF2,-0.69,0.244,1.06,AZD6738
MCF10A,EBF3,-0.59,0.277,1.05,AZD6738
MCF10A,EBF4,-0.26,0.398,1.02,AZD6738
MCF10A,EBI3,0.18,0.571,1.01,AZD6738
MCF10A,EBLN1,-0.39,0.349,1.03,AZD6738
MCF10A,EBLN2,1.18,0.881,0.991,AZD6738
MCF10A,EBNA1BP2,-2.43,0.00758,0.649,AZD6738
MCF10A,EBP,0.66,0.744,0.991,AZD6738
MCF10A,ECD,0.75,0.774,0.995,AZD6738
MCF10A,ECE1,0.45,0.673,0.995,AZD6738
MCF10A,ECE2,0.69,0.755,0.993,AZD6738
