Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1_hTER_P53,DYNC2LI1,0.85,0.801,0.967,VE821
RPE1_hTER_P53,DYNLL2,0.59,0.722,0.98,VE821
RPE1_hTER_P53,DYNLRB1,-0.29,0.388,1.11,VE821
RPE1_hTER_P53,DYNLRB2,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,DYNLT3,0.25,0.599,1.01,VE821
RPE1_hTER_P53,DYRK1A,4.41,1,1,VE821
RPE1_hTER_P53,DYRK1B,0.69,0.754,0.973,VE821
RPE1_hTER_P53,DYRK2,2.37,0.991,0.996,VE821
RPE1_hTER_P53,DYRK3,-0.92,0.179,1.25,VE821
RPE1_hTER_P53,DYRK4,-0.76,0.225,1.23,VE821
RPE1_hTER_P53,DYSF,1.1,0.865,0.969,VE821
RPE1_hTER_P53,DYTN,-1.37,0.086,1.3,VE821
RPE1_hTER_P53,DYX1C1,1.34,0.91,0.974,VE821
RPE1_hTER_P53,DZANK1,-1.1,0.136,1.26,VE821
RPE1_hTER_P53,DZIP1,-0.62,0.267,1.19,VE821
RPE1_hTER_P53,DZIP1L,-1.75,0.0399,1.06,VE821
RPE1_hTER_P53,DZIP3,-0.05,0.482,1.06,VE821
RPE1_hTER_P53,E2F1,0.62,0.732,0.976,VE821
RPE1_hTER_P53,E2F2,0.13,0.55,1.03,VE821
RPE1_hTER_P53,E2F3,1.3,0.904,0.974,VE821
RPE1_hTER_P53,E2F4,0.35,0.637,0.998,VE821
RPE1_hTER_P53,E2F5,0.18,0.573,1.02,VE821
RPE1_hTER_P53,E2F6,0.37,0.644,0.996,VE821
RPE1_hTER_P53,E2F7,0,0.498,1.06,VE821
RPE1_hTER_P53,E2F8,1.04,0.851,0.968,VE821
RPE1_hTER_P53,E4F1,0.57,0.715,0.981,VE821
RPE1_hTER_P53,EAF1,0.7,0.757,0.972,VE821
RPE1_hTER_P53,EAF2,0.22,0.586,1.02,VE821
RPE1_hTER_P53,EAPP,-0.31,0.38,1.11,VE821
RPE1_hTER_P53,EARS2,0.52,0.7,0.984,VE821
RPE1_hTER_P53,EBAG9,0.06,0.523,1.04,VE821
RPE1_hTER_P53,EBF1,1.33,0.908,0.974,VE821
RPE1_hTER_P53,EBF2,-0.97,0.166,1.26,VE821
RPE1_hTER_P53,EBF3,0.62,0.731,0.976,VE821
RPE1_hTER_P53,EBF4,-0.04,0.483,1.06,VE821
RPE1_hTER_P53,EBI3,0.63,0.736,0.976,VE821
RPE1_hTER_P53,EBLN1,0.78,0.782,0.97,VE821
RPE1_hTER_P53,EBLN2,1.08,0.859,0.969,VE821
RPE1_hTER_P53,EBNA1BP2,-0.72,0.236,1.21,VE821
RPE1_hTER_P53,EBP,0.21,0.582,1.02,VE821
RPE1_hTER_P53,ECD,-1.15,0.126,1.28,VE821
RPE1_hTER_P53,ECE1,0.84,0.799,0.968,VE821
RPE1_hTER_P53,ECE2,-1.61,0.0539,1.16,VE821
RPE1_hTER_P53,ECEL1,-0.13,0.448,1.08,VE821
RPE1_hTER_P53,ECH1,0.96,0.83,0.967,VE821
RPE1_hTER_P53,ECHDC1,-1.25,0.106,1.27,VE821
RPE1_hTER_P53,ECHDC2,0.26,0.603,1.01,VE821
RPE1_hTER_P53,ECHDC3,-1.03,0.152,1.27,VE821
RPE1_hTER_P53,ECHS1,-1.56,0.0595,1.2,VE821
RPE1_hTER_P53,ECI1,0.11,0.545,1.03,VE821
RPE1_hTER_P53,ECI2,-0.47,0.318,1.16,VE821
RPE1_hTER_P53,ECM1,0.18,0.573,1.02,VE821
RPE1_hTER_P53,ECM2,-0.12,0.453,1.08,VE821
RPE1_hTER_P53,ECSIT,1.04,0.85,0.968,VE821
RPE1_hTER_P53,ECT2,0.23,0.59,1.01,VE821
RPE1_hTER_P53,ECT2L,-0.43,0.335,1.15,VE821
RPE1_hTER_P53,EDA,1.01,0.845,0.968,VE821
RPE1_hTER_P53,EDA2R,-1.7,0.0443,1.11,VE821
RPE1_hTER_P53,EDAR,0.78,0.783,0.97,VE821
RPE1_hTER_P53,EDARADD,0.59,0.723,0.98,VE821
RPE1_hTER_P53,EDC3,-0.86,0.196,1.24,VE821
RPE1_hTER_P53,EDC4,-1.59,0.056,1.17,VE821
RPE1_hTER_P53,EDDM3A,0.91,0.819,0.967,VE821
RPE1_hTER_P53,EDEM1,1.15,0.876,0.97,VE821
RPE1_hTER_P53,EDEM2,1.57,0.942,0.98,VE821
RPE1_hTER_P53,EDEM3,0.7,0.757,0.972,VE821
RPE1_hTER_P53,EDF1,0.19,0.575,1.02,VE821
RPE1_hTER_P53,EDIL3,-0.95,0.17,1.26,VE821
RPE1_hTER_P53,EDN1,0.41,0.657,0.992,VE821
RPE1_hTER_P53,EDN2,0.04,0.516,1.05,VE821
RPE1_hTER_P53,EDN3,0.56,0.711,0.981,VE821
RPE1_hTER_P53,EDNRA,1.69,0.954,0.983,VE821
RPE1_hTER_P53,EDNRB,0.06,0.523,1.04,VE821
RPE1_hTER_P53,EEA1,0.67,0.747,0.975,VE821
RPE1_hTER_P53,EED,0.65,0.742,0.975,VE821
RPE1_hTER_P53,EEF1A2,1.13,0.872,0.97,VE821
RPE1_hTER_P53,EEF1D,0.49,0.689,0.986,VE821
RPE1_hTER_P53,EEF1G,0.29,0.613,1,VE821
RPE1_hTER_P53,EEF2K,0.34,0.633,0.999,VE821
RPE1_hTER_P53,EEFSEC,0.56,0.711,0.981,VE821
RPE1_hTER_P53,EEPD1,-0.19,0.426,1.09,VE821
RPE1_hTER_P53,EFCAB1,0.89,0.814,0.967,VE821
RPE1_hTER_P53,EFCAB10,2.41,0.992,0.996,VE821
RPE1_hTER_P53,EFCAB11,1.02,0.847,0.968,VE821
RPE1_hTER_P53,EFCAB12,0.2,0.579,1.02,VE821
RPE1_hTER_P53,EFCAB13,-0.15,0.441,1.08,VE821
RPE1_hTER_P53,EFCAB14,0.38,0.648,0.995,VE821
RPE1_hTER_P53,EFCAB2,0.22,0.588,1.02,VE821
RPE1_hTER_P53,EFCAB3,-0.07,0.471,1.07,VE821
RPE1_hTER_P53,EFCAB4A,0.12,0.549,1.03,VE821
RPE1_hTER_P53,EFCAB4B,-0.6,0.275,1.19,VE821
RPE1_hTER_P53,EFCAB5,-0.64,0.261,1.19,VE821
RPE1_hTER_P53,EFCAB6,0.89,0.812,0.968,VE821
RPE1_hTER_P53,EFCAB7,-0.18,0.43,1.08,VE821
RPE1_hTER_P53,EFCC1,0.02,0.507,1.05,VE821
RPE1_hTER_P53,EFEMP1,-1.24,0.108,1.27,VE821
RPE1_hTER_P53,EFEMP2,-0.46,0.324,1.15,VE821
RPE1_hTER_P53,EFHB,-1.27,0.102,1.29,VE821
RPE1_hTER_P53,EFHC1,-0.62,0.268,1.19,VE821
RPE1_hTER_P53,EFHC2,-0.07,0.474,1.07,VE821
RPE1_hTER_P53,EFHD1,-1.33,0.0912,1.3,VE821
RPE1_hTER_P53,EFHD2,-0.25,0.403,1.1,VE821
RPE1_hTER_P53,EFNA1,0.53,0.701,0.983,VE821
RPE1_hTER_P53,EFNA2,0.28,0.612,1,VE821
RPE1_hTER_P53,EFNA3,0.02,0.509,1.05,VE821
RPE1_hTER_P53,EFNA4,0.31,0.623,1,VE821
RPE1_hTER_P53,EFNA5,-0.86,0.196,1.24,VE821
RPE1_hTER_P53,EFNB1,0.94,0.826,0.967,VE821
RPE1_hTER_P53,EFNB2,-1.02,0.154,1.27,VE821
RPE1_hTER_P53,EFNB3,1.37,0.915,0.975,VE821
RPE1_hTER_P53,EFR3A,-3.45,0.000279,0.0433,VE821
RPE1_hTER_P53,EFR3B,-2.43,0.00762,0.51,VE821
RPE1_hTER_P53,EFS,0.78,0.783,0.97,VE821
RPE1_hTER_P53,EFTUD1,-0.41,0.339,1.15,VE821
RPE1_hTER_P53,EFTUD2,-1.14,0.128,1.27,VE821
RPE1_hTER_P53,EGF,-0.62,0.269,1.19,VE821
RPE1_hTER_P53,EGFL6,-0.34,0.366,1.12,VE821
RPE1_hTER_P53,EGFL7,0.83,0.796,0.969,VE821
RPE1_hTER_P53,EGFL8,0.19,0.576,1.02,VE821
RPE1_hTER_P53,EGFLAM,-2.02,0.0214,0.859,VE821
RPE1_hTER_P53,EGFR,0.08,0.532,1.03,VE821
RPE1_hTER_P53,EGLN1,-0.38,0.352,1.14,VE821
RPE1_hTER_P53,EGLN2,-0.2,0.423,1.08,VE821
RPE1_hTER_P53,EGLN3,-1.28,0.0997,1.29,VE821
RPE1_hTER_P53,EGR1,-1.06,0.145,1.26,VE821
RPE1_hTER_P53,EGR2,-0.54,0.296,1.18,VE821
RPE1_hTER_P53,EGR3,-0.84,0.2,1.24,VE821
RPE1_hTER_P53,EGR4,-0.61,0.271,1.19,VE821
RPE1_hTER_P53,EHBP1,0.14,0.556,1.03,VE821
RPE1_hTER_P53,EHBP1L1,0.05,0.521,1.04,VE821
RPE1_hTER_P53,EHD1,-0.14,0.444,1.08,VE821
RPE1_hTER_P53,EHD2,1.61,0.947,0.981,VE821
RPE1_hTER_P53,EHD3,0.86,0.804,0.968,VE821
RPE1_hTER_P53,EHD4,-0.53,0.297,1.18,VE821
RPE1_hTER_P53,EHF,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,EHHADH,0,0.501,1.05,VE821
RPE1_hTER_P53,EHMT1,-4,0.0000317,0.00659,VE821
RPE1_hTER_P53,EHMT2,-2.15,0.0156,0.751,VE821
RPE1_hTER_P53,EID1,1.07,0.858,0.969,VE821
RPE1_hTER_P53,EID2,2.49,0.994,0.997,VE821
RPE1_hTER_P53,EID2B,1.3,0.903,0.973,VE821
RPE1_hTER_P53,EID3,0.38,0.648,0.994,VE821
RPE1_hTER_P53,EIF1AD,-1.47,0.0705,1.24,VE821
RPE1_hTER_P53,EIF1B,1.13,0.871,0.969,VE821
RPE1_hTER_P53,EIF2A,-1.89,0.0293,0.947,VE821
RPE1_hTER_P53,EIF2AK1,1.63,0.949,0.982,VE821
RPE1_hTER_P53,EIF2AK2,-0.34,0.368,1.12,VE821
RPE1_hTER_P53,EIF2AK3,-1.15,0.126,1.27,VE821
RPE1_hTER_P53,EIF2AK4,1.88,0.97,0.987,VE821
RPE1_hTER_P53,EIF2B1,0.02,0.508,1.05,VE821
RPE1_hTER_P53,EIF2B2,-0.26,0.398,1.1,VE821
RPE1_hTER_P53,EIF2B3,-0.45,0.326,1.15,VE821
RPE1_hTER_P53,EIF2B4,-1.61,0.0539,1.16,VE821
RPE1_hTER_P53,EIF2B5,-0.71,0.24,1.21,VE821
RPE1_hTER_P53,EIF2D,-0.8,0.211,1.24,VE821
RPE1_hTER_P53,EIF3A,0.96,0.832,0.968,VE821
RPE1_hTER_P53,EIF3B,1.26,0.897,0.972,VE821
RPE1_hTER_P53,EIF3D,0.54,0.707,0.982,VE821
RPE1_hTER_P53,EIF3F,0.31,0.622,1,VE821
RPE1_hTER_P53,EIF3G,1.85,0.968,0.986,VE821
RPE1_hTER_P53,EIF3H,0.98,0.837,0.968,VE821
RPE1_hTER_P53,EIF3I,-0.35,0.363,1.13,VE821
RPE1_hTER_P53,EIF3K,0.01,0.506,1.05,VE821
RPE1_hTER_P53,EIF3L,-0.35,0.365,1.12,VE821
RPE1_hTER_P53,EIF3M,1.24,0.892,0.972,VE821
RPE1_hTER_P53,EIF4A1,2.34,0.99,0.995,VE821
RPE1_hTER_P53,EIF4A3,-0.58,0.282,1.18,VE821
RPE1_hTER_P53,EIF4B,0.78,0.784,0.97,VE821
RPE1_hTER_P53,EIF4E,0.53,0.702,0.983,VE821
RPE1_hTER_P53,EIF4E1B,-0.34,0.366,1.12,VE821
RPE1_hTER_P53,EIF4E2,-1.49,0.0677,1.23,VE821
RPE1_hTER_P53,EIF4E3,-0.78,0.219,1.24,VE821
RPE1_hTER_P53,EIF4EBP1,-0.92,0.179,1.25,VE821
RPE1_hTER_P53,EIF4EBP2,-1.62,0.0522,1.16,VE821
RPE1_hTER_P53,EIF4EBP3,0.01,0.504,1.05,VE821
RPE1_hTER_P53,EIF4ENIF1,0.07,0.529,1.04,VE821
RPE1_hTER_P53,EIF4G1,0.2,0.578,1.02,VE821
RPE1_hTER_P53,EIF4G3,0.84,0.798,0.968,VE821
RPE1_hTER_P53,EIF5,-0.61,0.271,1.19,VE821
RPE1_hTER_P53,EIF5B,1.01,0.844,0.968,VE821
RPE1_hTER_P53,EIF6,0.49,0.69,0.986,VE821
RPE1_hTER_P53,ELAC1,-0.61,0.271,1.19,VE821
RPE1_hTER_P53,ELAC2,1.4,0.919,0.976,VE821
RPE1_hTER_P53,ELANE,-0.21,0.416,1.09,VE821
RPE1_hTER_P53,ELAVL1,-1.67,0.0472,1.13,VE821
RPE1_hTER_P53,ELAVL2,-0.52,0.301,1.17,VE821
RPE1_hTER_P53,ELAVL3,-0.02,0.492,1.06,VE821
RPE1_hTER_P53,ELAVL4,0.07,0.53,1.04,VE821
RPE1_hTER_P53,ELF1,-0.07,0.474,1.06,VE821
RPE1_hTER_P53,ELF2,0.76,0.775,0.97,VE821
RPE1_hTER_P53,ELF3,0.68,0.75,0.974,VE821
RPE1_hTER_P53,ELF4,-1.21,0.113,1.28,VE821
RPE1_hTER_P53,ELF5,1.22,0.889,0.972,VE821
RPE1_hTER_P53,ELFN1,0.76,0.777,0.97,VE821
RPE1_hTER_P53,ELFN2,-0.64,0.262,1.19,VE821
RPE1_hTER_P53,ELK1,-1.01,0.156,1.27,VE821
RPE1_hTER_P53,ELK3,1.17,0.878,0.97,VE821
RPE1_hTER_P53,ELK4,0.91,0.819,0.967,VE821
RPE1_hTER_P53,ELL2,-2.02,0.0217,0.862,VE821
RPE1_hTER_P53,ELL3,0.38,0.649,0.995,VE821
RPE1_hTER_P53,ELMO1,-0.15,0.44,1.08,VE821
RPE1_hTER_P53,ELMO2,0.03,0.512,1.05,VE821
RPE1_hTER_P53,ELMO3,-0.81,0.209,1.24,VE821
RPE1_hTER_P53,ELMOD1,-0.42,0.337,1.15,VE821
RPE1_hTER_P53,ELMOD3,0.72,0.764,0.972,VE821
RPE1_hTER_P53,ELMSAN1,-1.58,0.0571,1.18,VE821
RPE1_hTER_P53,ELN,-0.7,0.242,1.21,VE821
RPE1_hTER_P53,ELOF1,-1.87,0.0308,0.965,VE821
RPE1_hTER_P53,ELOVL1,-0.82,0.207,1.24,VE821
RPE1_hTER_P53,ELOVL2,-0.53,0.296,1.18,VE821
RPE1_hTER_P53,ELOVL3,-0.91,0.182,1.25,VE821
RPE1_hTER_P53,ELOVL4,0.05,0.518,1.04,VE821
RPE1_hTER_P53,ELOVL5,-0.78,0.217,1.23,VE821
RPE1_hTER_P53,ELOVL6,-1.77,0.0384,1.05,VE821
RPE1_hTER_P53,ELOVL7,-0.24,0.404,1.1,VE821
RPE1_hTER_P53,ELP2,0.33,0.63,1,VE821
RPE1_hTER_P53,ELP3,-0.63,0.266,1.19,VE821
RPE1_hTER_P53,ELP4,1.39,0.917,0.975,VE821
RPE1_hTER_P53,ELP5,0.28,0.612,1,VE821
RPE1_hTER_P53,ELP6,0.93,0.824,0.966,VE821
RPE1_hTER_P53,ELSPBP1,-0.07,0.471,1.07,VE821
RPE1_hTER_P53,ELTD1,1.84,0.967,0.986,VE821
RPE1_hTER_P53,EMC1,1.48,0.93,0.978,VE821
RPE1_hTER_P53,EMC10,0.11,0.544,1.03,VE821
RPE1_hTER_P53,EMC3,-0.76,0.224,1.23,VE821
RPE1_hTER_P53,EMC4,0.04,0.515,1.05,VE821
RPE1_hTER_P53,EMC6,-0.75,0.227,1.23,VE821
RPE1_hTER_P53,EMC7,0.08,0.53,1.04,VE821
RPE1_hTER_P53,EMC8,-0.82,0.207,1.24,VE821
RPE1_hTER_P53,EMC9,-0.25,0.401,1.1,VE821
RPE1_hTER_P53,EMD,0,0.501,1.05,VE821
RPE1_hTER_P53,EME1,-0.18,0.43,1.08,VE821
RPE1_hTER_P53,EME2,0.54,0.707,0.982,VE821
RPE1_hTER_P53,EMID1,0.85,0.801,0.968,VE821
RPE1_hTER_P53,EMILIN1,2.48,0.993,0.997,VE821
RPE1_hTER_P53,EMILIN2,-0.63,0.265,1.19,VE821
RPE1_hTER_P53,EMILIN3,0.12,0.546,1.03,VE821
RPE1_hTER_P53,EML1,1.18,0.88,0.97,VE821
RPE1_hTER_P53,EML2,-0.9,0.185,1.25,VE821
RPE1_hTER_P53,EML3,-1.56,0.0592,1.2,VE821
RPE1_hTER_P53,EML4,-0.05,0.479,1.06,VE821
RPE1_hTER_P53,EML5,-1.16,0.124,1.28,VE821
RPE1_hTER_P53,EML6,-1.76,0.0391,1.06,VE821
RPE1_hTER_P53,EMP1,0.16,0.564,1.03,VE821
RPE1_hTER_P53,EMP2,-0.77,0.22,1.23,VE821
RPE1_hTER_P53,EMP3,-0.7,0.243,1.21,VE821
RPE1_hTER_P53,EMR1,-0.64,0.26,1.2,VE821
RPE1_hTER_P53,EMR2,-0.99,0.162,1.26,VE821
RPE1_hTER_P53,EMR3,-0.49,0.313,1.17,VE821
RPE1_hTER_P53,EMX1,-0.08,0.467,1.07,VE821
RPE1_hTER_P53,EMX2,0.46,0.676,0.989,VE821
RPE1_hTER_P53,EN1,0.49,0.687,0.987,VE821
RPE1_hTER_P53,EN2,0.28,0.612,1,VE821
RPE1_hTER_P53,ENAH,0.91,0.819,0.967,VE821
RPE1_hTER_P53,ENAM,-0.71,0.24,1.21,VE821
RPE1_hTER_P53,ENC1,-1.2,0.115,1.27,VE821
RPE1_hTER_P53,ENDOD1,1.81,0.965,0.985,VE821
RPE1_hTER_P53,ENDOG,0.54,0.704,0.982,VE821
RPE1_hTER_P53,ENDOU,-1.08,0.141,1.27,VE821
RPE1_hTER_P53,ENDOV,-1.22,0.111,1.28,VE821
RPE1_hTER_P53,ENG,0.03,0.513,1.05,VE821
RPE1_hTER_P53,ENGASE,-0.67,0.25,1.2,VE821
RPE1_hTER_P53,ENHO,0.56,0.713,0.981,VE821
RPE1_hTER_P53,ENKD1,0.93,0.823,0.967,VE821
RPE1_hTER_P53,ENKUR,-0.48,0.315,1.16,VE821
RPE1_hTER_P53,ENO1,1.77,0.961,0.984,VE821
RPE1_hTER_P53,ENO2,-0.36,0.36,1.13,VE821
RPE1_hTER_P53,ENO3,-0.87,0.192,1.25,VE821
RPE1_hTER_P53,ENO4,-1.57,0.0579,1.19,VE821
RPE1_hTER_P53,ENOPH1,-0.74,0.231,1.22,VE821
RPE1_hTER_P53,ENOSF1,-0.68,0.247,1.21,VE821
RPE1_hTER_P53,ENOX1,0.4,0.654,0.993,VE821
RPE1_hTER_P53,ENOX2,0.13,0.551,1.03,VE821
RPE1_hTER_P53,ENPEP,0.88,0.812,0.967,VE821
RPE1_hTER_P53,ENPP1,0.92,0.822,0.966,VE821
RPE1_hTER_P53,ENPP2,-0.47,0.319,1.16,VE821
RPE1_hTER_P53,ENPP3,0.6,0.727,0.978,VE821
RPE1_hTER_P53,ENPP4,-0.23,0.411,1.09,VE821
RPE1_hTER_P53,ENPP5,1.12,0.868,0.97,VE821
RPE1_hTER_P53,ENPP6,-0.12,0.452,1.08,VE821
RPE1_hTER_P53,ENPP7,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,ENTHD1,-0.33,0.37,1.12,VE821
RPE1_hTER_P53,ENTHD2,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,ENTPD1,-0.08,0.469,1.07,VE821
RPE1_hTER_P53,ENTPD2,0.39,0.653,0.993,VE821
RPE1_hTER_P53,ENTPD3,-0.27,0.392,1.11,VE821
RPE1_hTER_P53,ENTPD4,1.37,0.914,0.975,VE821
RPE1_hTER_P53,ENTPD5,0.73,0.766,0.971,VE821
RPE1_hTER_P53,ENTPD6,0.71,0.763,0.972,VE821
RPE1_hTER_P53,ENTPD7,0.34,0.631,0.999,VE821
RPE1_hTER_P53,ENTPD8,0.07,0.526,1.04,VE821
RPE1_hTER_P53,EOGT,1.04,0.851,0.969,VE821
RPE1_hTER_P53,EOMES,0.05,0.522,1.04,VE821
RPE1_hTER_P53,EP300,0.5,0.691,0.985,VE821
RPE1_hTER_P53,EP400NL,0.64,0.738,0.976,VE821
RPE1_hTER_P53,EPAS1,-0.27,0.394,1.1,VE821
RPE1_hTER_P53,EPB41,0.2,0.579,1.02,VE821
RPE1_hTER_P53,EPB41L1,-1.04,0.148,1.26,VE821
RPE1_hTER_P53,EPB41L2,0.36,0.641,0.997,VE821
RPE1_hTER_P53,EPB41L3,0.3,0.62,1,VE821
RPE1_hTER_P53,EPB41L4A,-0.56,0.288,1.18,VE821
RPE1_hTER_P53,EPB41L4B,-0.8,0.212,1.24,VE821
RPE1_hTER_P53,EPB41L5,0.68,0.753,0.974,VE821
RPE1_hTER_P53,EPB42,1.31,0.905,0.974,VE821
RPE1_hTER_P53,EPC1,0.82,0.795,0.969,VE821
RPE1_hTER_P53,EPC2,1.37,0.915,0.975,VE821
RPE1_hTER_P53,EPCAM,1.29,0.901,0.973,VE821
RPE1_hTER_P53,EPDR1,0.37,0.646,0.996,VE821
RPE1_hTER_P53,EPG5,-1.98,0.0238,0.878,VE821
RPE1_hTER_P53,EPHA1,1.32,0.907,0.974,VE821
RPE1_hTER_P53,EPHA10,0.69,0.754,0.973,VE821
RPE1_hTER_P53,EPHA2,-0.57,0.283,1.18,VE821
RPE1_hTER_P53,EPHA3,-0.42,0.337,1.15,VE821
RPE1_hTER_P53,EPHA4,-0.24,0.407,1.09,VE821
RPE1_hTER_P53,EPHA5,2.3,0.989,0.995,VE821
RPE1_hTER_P53,EPHA6,0.01,0.503,1.05,VE821
RPE1_hTER_P53,EPHA7,0.61,0.73,0.977,VE821
RPE1_hTER_P53,EPHA8,-1.03,0.151,1.27,VE821
RPE1_hTER_P53,EPHB1,-0.65,0.258,1.2,VE821
RPE1_hTER_P53,EPHB2,0.45,0.672,0.989,VE821
RPE1_hTER_P53,EPHB3,-0.32,0.374,1.12,VE821
RPE1_hTER_P53,EPHB4,0.45,0.675,0.989,VE821
RPE1_hTER_P53,EPHB6,1.58,0.942,0.98,VE821
RPE1_hTER_P53,EPHX1,-0.27,0.392,1.11,VE821
RPE1_hTER_P53,EPHX2,-1.09,0.137,1.26,VE821
RPE1_hTER_P53,EPHX3,-0.29,0.385,1.11,VE821
RPE1_hTER_P53,EPHX4,0.69,0.753,0.974,VE821
RPE1_hTER_P53,EPM2A,0.3,0.617,1,VE821
RPE1_hTER_P53,EPM2AIP1,0.08,0.533,1.03,VE821
RPE1_hTER_P53,EPN1,0.12,0.548,1.03,VE821
RPE1_hTER_P53,EPN2,1.35,0.911,0.975,VE821
RPE1_hTER_P53,EPN3,-1.41,0.0795,1.28,VE821
RPE1_hTER_P53,EPO,1.21,0.886,0.972,VE821
RPE1_hTER_P53,EPOR,0.78,0.781,0.97,VE821
RPE1_hTER_P53,EPPK1,-0.69,0.247,1.21,VE821
RPE1_hTER_P53,EPRS,-0.37,0.357,1.13,VE821
RPE1_hTER_P53,EPS15,-0.41,0.342,1.14,VE821
RPE1_hTER_P53,EPS15L1,0.18,0.57,1.02,VE821
RPE1_hTER_P53,EPS8,0.12,0.549,1.03,VE821
RPE1_hTER_P53,EPS8L1,1.36,0.913,0.974,VE821
RPE1_hTER_P53,EPS8L2,-0.34,0.366,1.12,VE821
RPE1_hTER_P53,EPS8L3,-0.1,0.46,1.07,VE821
RPE1_hTER_P53,EPSTI1,1.8,0.964,0.985,VE821
RPE1_hTER_P53,EPT1,-2.13,0.0166,0.763,VE821
RPE1_hTER_P53,EPX,0.01,0.503,1.05,VE821
RPE1_hTER_P53,EPYC,-0.27,0.394,1.1,VE821
RPE1_hTER_P53,EQTN,-0.85,0.198,1.24,VE821
RPE1_hTER_P53,ERAL1,0.01,0.506,1.05,VE821
RPE1_hTER_P53,ERAP1,1.15,0.875,0.97,VE821
RPE1_hTER_P53,ERAP2,0.18,0.572,1.02,VE821
RPE1_hTER_P53,ERAS,-0.09,0.466,1.07,VE821
RPE1_hTER_P53,ERBB2,0.02,0.507,1.05,VE821
RPE1_hTER_P53,ERBB2IP,-1.51,0.0662,1.22,VE821
RPE1_hTER_P53,ERBB3,-2.15,0.0156,0.753,VE821
RPE1_hTER_P53,ERBB4,-1,0.159,1.27,VE821
RPE1_hTER_P53,ERC1,-0.52,0.303,1.17,VE821
RPE1_hTER_P53,ERC2,-0.2,0.42,1.09,VE821
RPE1_hTER_P53,ERCC1,2.04,0.979,0.991,VE821
RPE1_hTER_P53,ERCC2,0.11,0.544,1.03,VE821
RPE1_hTER_P53,ERCC3,-1.6,0.0547,1.16,VE821
RPE1_hTER_P53,ERCC4,0.42,0.662,0.991,VE821
RPE1_hTER_P53,ERCC5,-1.17,0.12,1.28,VE821
RPE1_hTER_P53,ERCC6,-0.11,0.455,1.07,VE821
RPE1_hTER_P53,ERCC6L,0.37,0.646,0.995,VE821
RPE1_hTER_P53,ERCC6L2,0.03,0.513,1.05,VE821
RPE1_hTER_P53,ERCC8,-1.58,0.0568,1.18,VE821
RPE1_hTER_P53,EREG,0.49,0.688,0.987,VE821
RPE1_hTER_P53,ERF,-0.4,0.346,1.14,VE821
RPE1_hTER_P53,ERG,-0.17,0.431,1.08,VE821
RPE1_hTER_P53,ERGIC1,0.3,0.617,1,VE821
RPE1_hTER_P53,ERGIC2,-0.1,0.459,1.07,VE821
RPE1_hTER_P53,ERGIC3,-1.84,0.033,0.984,VE821
RPE1_hTER_P53,ERH,1.18,0.88,0.97,VE821
RPE1_hTER_P53,ERI1,-1.32,0.0936,1.3,VE821
RPE1_hTER_P53,ERI2,0.67,0.749,0.974,VE821
RPE1_hTER_P53,ERI3,-0.78,0.218,1.24,VE821
RPE1_hTER_P53,ERICH1,0.1,0.541,1.03,VE821
RPE1_hTER_P53,ERICH2,-1.22,0.111,1.28,VE821
RPE1_hTER_P53,ERLEC1,0.65,0.741,0.976,VE821
RPE1_hTER_P53,ERLIN1,-0.25,0.402,1.1,VE821
RPE1_hTER_P53,ERLIN2,-0.61,0.271,1.19,VE821
RPE1_hTER_P53,ERMAP,-1.23,0.11,1.27,VE821
RPE1_hTER_P53,ERMN,-0.6,0.275,1.19,VE821
RPE1_hTER_P53,ERMP1,-0.01,0.495,1.06,VE821
RPE1_hTER_P53,ERN1,0.59,0.724,0.979,VE821
RPE1_hTER_P53,ERN2,0.14,0.557,1.03,VE821
RPE1_hTER_P53,ERO1L,0.4,0.657,0.992,VE821
RPE1_hTER_P53,ERO1LB,0.41,0.658,0.992,VE821
RPE1_hTER_P53,ERP27,-0.33,0.372,1.12,VE821
RPE1_hTER_P53,ERRFI1,0.49,0.687,0.987,VE821
RPE1_hTER_P53,ESAM,0.48,0.683,0.987,VE821
RPE1_hTER_P53,ESCO1,-1.91,0.028,0.937,VE821
RPE1_hTER_P53,ESCO2,-1.26,0.104,1.28,VE821
RPE1_hTER_P53,ESD,0.45,0.674,0.989,VE821
RPE1_hTER_P53,ESF1,1.12,0.869,0.97,VE821
RPE1_hTER_P53,ESM1,0.14,0.557,1.03,VE821
RPE1_hTER_P53,ESPN,-0.27,0.395,1.1,VE821
RPE1_hTER_P53,ESPNL,0.74,0.772,0.97,VE821
RPE1_hTER_P53,ESR1,0.99,0.839,0.968,VE821
RPE1_hTER_P53,ESR2,-0.41,0.341,1.15,VE821
RPE1_hTER_P53,ESRP1,-0.71,0.237,1.21,VE821
RPE1_hTER_P53,ESRP2,0.14,0.554,1.03,VE821
RPE1_hTER_P53,ESRRA,-1.63,0.0515,1.15,VE821
RPE1_hTER_P53,ESRRB,0.8,0.787,0.97,VE821
RPE1_hTER_P53,ESRRG,-1.03,0.15,1.27,VE821
RPE1_hTER_P53,ESX1,1.21,0.887,0.972,VE821
